#Name,"Time","estimated_lead_longi_velocity","estimated_lead_sideslip_angle","estimated_lead_states_ax2","estimated_lead_states_beta2","estimated_lead_states_vx2","estimated_lead_states_wz2","groundtruth_lead_states_ax2","groundtruth_lead_states_beta2","groundtruth_lead_states_vx2","groundtruth_lead_states_wz2"
#Dataset,"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
#Unit,"s","m/s","rad","m/s^2","rad","m/s","rad/s","m/s^2","rad","m/s","rad/s"
1.151,0,0,-0.008167584422,1.12534196e-07,-0.006652774114,-0.0008726129469,-0.001143404088,0,1.019602618e-05,6.52380285e-08
1.161,0,0,-0.008167584422,1.125341967e-07,-0.006734449917,-0.0008726129469,-0.001137318029,0,9.600133799e-06,7.370460865e-08
1.171,0,0,-0.008167584423,1.125341951e-07,-0.00681612572,-0.0008726129469,-0.001129845666,0,9.064420349e-06,7.368233301e-08
1.181,0,0,-0.008167584424,1.125341933e-07,-0.00689780152,-0.0008726129469,-0.001124454957,0,8.584649382e-06,7.729437411e-08
1.191,0,0,-0.008167584427,1.12534196e-07,-0.006979477321,-0.0008726129469,-0.001119304686,0,8.14277831e-06,8.121690075e-08
1.201,0,0,-0.008167584428,1.12534196e-07,-0.00706115312,-0.0008726129471,-0.001113691583,0,7.74657678e-06,8.070647356e-08
1.211,0,0,-0.008746280093,1.747405965e-07,-0.007579383084,-0.0008043406255,-0.001109697592,0,7.3884663e-06,8.353235746e-08
1.221,0,0,-0.008746280092,1.747405967e-07,-0.007666845821,-0.0008043406254,-0.001105365911,0,7.059570193e-06,8.496475189e-08
1.231,0,0,-0.008746280092,1.747405974e-07,-0.007754308558,-0.0008043406254,-0.001101223853,0,6.764541772e-06,8.458900952e-08
1.241,0,0,-0.008746280092,1.747405983e-07,-0.007841771293,-0.0008043406254,-0.001098140307,0,6.495755594e-06,8.648513985e-08
1.251,0,0,-0.008746280092,1.747405974e-07,-0.007929234026,-0.0008043406254,-0.001094714057,0,6.249165725e-06,8.659335702e-08
1.261,0,0,-0.008746280093,1.747405965e-07,-0.00801669676,-0.0008043406252,-0.001091730339,0,6.026373468e-06,8.624157284e-08
1.271,0,0,-0.009088609469,2.589537517e-07,-0.00837209869,-0.0007147174128,-0.001089367112,0,5.82098881e-06,8.715128155e-08
1.281,0,0,-0.009088609469,2.589537533e-07,-0.008462984692,-0.0007147174126,-0.001086814596,0,5.631418641e-06,8.659774839e-08
1.291,0,0,-0.009088609469,2.589537517e-07,-0.00855387069,-0.0007147174125,-0.00108473695,0,5.457261416e-06,8.620342614e-08
1.301,0,0,-0.009088609471,2.589537534e-07,-0.008644756688,-0.0007147174125,-0.001082996262,0,5.293851333e-06,8.637784729e-08
1.311,0,0,-0.009088609474,2.589537552e-07,-0.008735642685,-0.0007147174125,-0.001081217562,0,5.140677549e-06,8.561479347e-08
1.321,0,0,-0.009088609474,2.58953757e-07,-0.008826528681,-0.0007147174124,-0.001079843527,0,4.996419965e-06,8.524013011e-08
1.331,0,0,-0.009024555826,3.820891673e-07,-0.008866248005,-0.0005666781655,-0.001078640202,0,4.858021759e-06,8.503251363e-08
1.341,0,0,-0.009024555824,3.820891674e-07,-0.008956493436,-0.0005666781654,-0.001077498076,0,4.725342995e-06,8.43532269e-08
1.351,0,0,-0.009024555823,3.820891692e-07,-0.009046738865,-0.0005666781653,-0.001076661427,0,4.596891657e-06,8.409113439e-08
1.361,0,0,-0.009024555822,3.82089171e-07,-0.009136984293,-0.0005666781652,-0.001075908789,0,4.470871688e-06,8.380949414e-08
1.371,0,0,-0.009024555822,3.820891692e-07,-0.009227229721,-0.0005666781651,-0.00107526199,0,4.347217699e-06,8.338069329e-08
1.381,0,0,-0.009024555822,3.82089171e-07,-0.009317475148,-0.000566678165,-0.001074825989,0,4.224669554e-06,8.33061424e-08
1.391,0,0,-0.008804519332,5.166117503e-07,-0.009226964574,-0.0004327836774,-0.001074435445,0,4.102320933e-06,8.316730061e-08
1.401,0,0,-0.008804519332,5.166117499e-07,-0.0093150096,-0.0004327836773,-0.001074154774,0,3.980111489e-06,8.306606183e-08
1.411,0,0,-0.008804519329,5.166117509e-07,-0.009403054626,-0.0004327836774,-0.001074007757,0,3.857171478e-06,8.323084682e-08
1.421,0,0,-0.008804519327,5.166117509e-07,-0.009491099652,-0.0004327836775,-0.001073890423,0,3.7331749e-06,8.335735356e-08
1.431,0,0,-0.008804519323,5.166117509e-07,-0.009579144675,-0.0004327836775,-0.001073864155,0,3.608094315e-06,8.36027708e-08
1.441,0,0,-0.008804519321,5.166117492e-07,-0.009667189695,-0.0004327836774,-0.001073914119,0,3.481461062e-06,8.40346692e-08
1.451,0,0,-0.008458456525,6.582614375e-07,-0.009466019316,-0.0003161059382,-0.001073985159,0,3.353304816e-06,8.446982206e-08
