"Time","camera_rel_pose_dphi","camera_rel_pose_dx","camera_rel_pose_dy","fusion_rel_pose_dphi","fusion_rel_pose_dx","fusion_rel_pose_dy","groundtruth_follow_longi_velocity","groundtruth_lead_longi_velocity","groundtruth_rel_pose_dphi","groundtruth_rel_pose_dx","groundtruth_rel_pose_dy","lidar_rel_pose_dphi","lidar_rel_pose_dx","lidar_rel_pose_dy"
1.251,-0.001819930342,3.128728332,0.005598101969,-0.003899209474,3.168628402,0.006084931324,6.249165722e-06,6.249165725e-06,1.872724198e-12,3.11,1.291050584e-06,-0.009425627471,3.17254629,0.007175184168
1.261,-0.001819930342,3.128728332,0.005598101969,-0.003899210199,3.168628785,0.00608492179,6.026373467e-06,6.026373468e-06,1.869615573e-12,3.11,1.278110631e-06,-0.009425627471,3.17254629,0.007175184168
1.271,-0.001819930342,3.128728332,0.005598101969,-0.004173899689,3.168822938,0.006137537107,5.82098881e-06,5.82098881e-06,1.865840815e-12,3.11,1.265083192e-06,-0.009425627471,3.17254629,0.007175184168
1.281,-0.001819930342,3.128728332,0.005598101969,-0.004173911855,3.168823348,0.006137600105,5.631418643e-06,5.631418641e-06,1.862732191e-12,3.11,1.252051244e-06,-0.009425627471,3.17254629,0.007175184168
1.291,-0.001819930342,3.128728332,0.005598101969,-0.004173896467,3.168824013,0.006137487495,5.45726142e-06,5.457261416e-06,1.859623566e-12,3.11,1.239112707e-06,-0.009425627471,3.17254629,0.007175184168
1.301,-0.001819930342,3.128728332,0.005598101969,-0.004173899312,3.16882438,0.00613749133,5.293851338e-06,5.293851333e-06,1.856514942e-12,3.11,1.226156194e-06,-0.009425627471,3.17254629,0.007175184168
1.311,-0.001819930342,3.128728332,0.005598101969,-0.004173895459,3.168824848,0.006137452724,5.140677555e-06,5.140677549e-06,1.852518139e-12,3.11,1.213270051e-06,-0.009425627471,3.17254629,0.007175184168
1.321,-0.001819930342,3.128728332,0.005598101969,-0.00417389612,3.168825306,0.006137443441,4.996419973e-06,4.996419965e-06,1.848743381e-12,3.11,1.200473681e-06,-0.009425627471,3.17254629,0.007175184168
1.331,-0.001819930342,3.128728332,0.005598101969,-0.004405169772,3.169022625,0.006141500087,4.858021768e-06,4.858021759e-06,1.845634756e-12,3.11,1.187699171e-06,-0.009055883508,3.172996897,0.006236559066
1.341,-0.001819930342,3.128728332,0.005598101969,-0.004405175293,3.169022977,0.006141520924,4.725343005e-06,4.725342995e-06,1.841859998e-12,3.11,1.175010927e-06,-0.009055883508,3.172996897,0.006236559066
1.351,-0.001819930342,3.128728332,0.005598101969,-0.004405168269,3.16902346,0.006141462486,4.596891669e-06,4.596891657e-06,1.838307284e-12,3.11,1.16238938e-06,-0.009055883508,3.172996897,0.006236559066
1.361,-0.001819930342,3.128728332,0.005598101969,-0.004405169553,3.169023932,0.00614145725,4.470871701e-06,4.470871688e-06,1.83519866e-12,3.11,1.149797461e-06,-0.009055883508,3.172996897,0.006236559066
1.371,-0.001819930342,3.128728332,0.005598101969,-0.004405167809,3.169024608,0.006141430909,4.347217713e-06,4.347217699e-06,1.831867991e-12,3.11,1.137269871e-06,-0.009055883508,3.172996897,0.006236559066
1.381,-0.001819930342,3.128728332,0.005598101969,-0.004405168103,3.169024991,0.006141418995,4.22466957e-06,4.224669554e-06,1.829203455e-12,3.11,1.124773149e-06,-0.009055883508,3.172996897,0.006236559066
1.391,-0.001819930342,3.128728332,0.005598101969,-0.004615471651,3.169204401,0.006145121086,4.10232095e-06,4.102320933e-06,1.825650742e-12,3.11,1.112288037e-06,-0.009054634884,3.173000504,0.006234509697
1.401,-0.001819930342,3.128728332,0.005598101969,-0.00461547684,3.169204845,0.006145140636,3.980111507e-06,3.980111489e-06,1.822986206e-12,3.11,1.099825261e-06,-0.009054634884,3.173000504,0.006234509697
1.411,-0.001819930342,3.128728332,0.005598101969,-0.004615470216,3.169205493,0.006145083644,3.857171496e-06,3.857171478e-06,1.819655537e-12,3.11,1.087350484e-06,-0.009054634884,3.173000504,0.006234509697
1.421,-0.001819930342,3.128728332,0.005598101969,-0.004615471432,3.16920587,0.006145077526,3.733174919e-06,3.7331749e-06,1.816768957e-12,3.11,1.074852869e-06,-0.009054634884,3.173000504,0.006234509697
1.431,-0.001819930342,3.128728332,0.005598101969,-0.004615469785,3.169206318,0.006145053202,3.608094334e-06,3.608094315e-06,1.813882378e-12,3.11,1.062327685e-06,-0.009054634884,3.173000504,0.006234509697
1.441,-0.001819930342,3.128728332,0.005598101969,-0.004615470074,3.16920677,0.006145041839,3.481461082e-06,3.481461062e-06,1.811661932e-12,3.11,1.049745434e-06,-0.009054634884,3.173000504,0.006234509697
1.451,-0.001819930342,3.128728332,0.005598101969,-0.004807668752,3.169370693,0.006148625658,3.353304836e-06,3.353304816e-06,1.808775352e-12,3.11,1.037098217e-06,-0.0090567206,3.172996094,0.006237286886
1.461,-0.001819930342,3.128728332,0.005598101969,-0.004807673755,3.169371047,0.006148643227,3.223675651e-06,3.22367563e-06,1.805888772e-12,3.11,1.024373797e-06,-0.0090567206,3.172996094,0.006237286886
1.471,-0.001819930342,3.128728332,0.005598101969,-0.004807667361,3.16937158,0.006148588345,3.09244364e-06,3.092443619e-06,1.803224237e-12,3.11,1.011549263e-06,-0.0090567206,3.172996094,0.006237286886
1.481,-0.001819930342,3.128728332,0.005598101969,-0.004807668548,3.169372076,0.006148582073,2.959845885e-06,2.959845864e-06,1.801003791e-12,3.11,9.986175085e-07,-0.0090567206,3.172996094,0.006237286886
1.491,-0.001819930342,3.128728332,0.005598101969,-0.004807666948,3.169372738,0.006148556023,2.826033757e-06,2.826033736e-06,1.7985613e-12,3.11,9.85564435e-07,-0.0090567206,3.172996094,0.006237286886
1.501,-0.001819930342,3.128728332,0.005598101969,-0.004807667244,3.169373129,0.006148543382,2.691129287e-06,2.691129267e-06,1.796118809e-12,3.11,9.72373784e-07,-0.0090567206,3.172996094,0.006237286886
1.511,-0.001819930342,3.128728332,0.005598101969,-0.004999206699,3.169504643,0.006190448887,2.555474895e-06,2.555474875e-06,1.793676319e-12,3.11,9.590392369e-07,-0.009426370417,3.172545829,0.007175173205
1.521,-0.001819930342,3.128728332,0.005598101969,-0.004999217617,3.169505115,0.006190503341,2.419247855e-06,2.419247835e-06,1.791455873e-12,3.11,9.455489225e-07,-0.009426370417,3.172545829,0.007175173205
1.531,-0.001819930342,3.128728332,0.005598101969,-0.004999203624,3.169505752,0.00619039854,2.282716297e-06,2.282716278e-06,1.789013382e-12,3.11,9.318919062e-07,-0.009426370417,3.172545829,0.007175173205
1.541,-0.001819930342,3.128728332,0.005598101969,-0.004999206209,3.169506136,0.006190399651,2.146275977e-06,2.146275958e-06,1.786792936e-12,3.11,9.180596881e-07,-0.009426370417,3.172545829,0.007175173205
1.551,-0.001819930342,3.128728332,0.005598101969,-0.004999202706,3.169506532,0.006190362303,2.010237853e-06,2.010237835e-06,1.78457249e-12,3.11,9.040414898e-07,-0.009426370417,3.172545829,0.007175173205
1.561,-0.001819930342,3.128728332,0.005598101969,-0.004999203337,3.169506963,0.0061903516,1.874844512e-06,1.874844495e-06,1.782352044e-12,3.11,8.898327313e-07,-0.009426370417,3.172545829,0.007175173205
1.571,-0.001819930342,3.128728332,0.005598101969,-0.005175476662,3.169628155,0.006229055857,1.740422925e-06,1.740422909e-06,1.780131598e-12,3.11,8.754276624e-07,-0.009425720217,3.172545022,0.007175180013
1.581,-0.001819930342,3.128728332,0.005598101969,-0.005175487237,3.169628503,0.006229106577,1.60735517e-06,1.607355155e-06,1.777911152e-12,3.11,8.60817407e-07,-0.009425720217,3.172545022,0.007175180013
1.591,-0.001819930342,3.128728332,0.005598101969,-0.005175473654,3.169629059,0.006229004206,1.476116469e-06,1.476116455e-06,1.775690706e-12,3.11,8.45996908e-07,-0.009425720217,3.172545022,0.007175180013
1.601,-0.001819930342,3.128728332,0.005598101969,-0.005175476168,3.169629562,0.006229004139,1.347187883e-06,1.34718787e-06,1.773914349e-12,3.11,8.309634807e-07,-0.009425720217,3.172545022,0.007175180013
1.611,-0.001819930342,3.128728332,0.005598101969,-0.005175472784,3.169630221,0.006228964483,1.221008454e-06,1.221008443e-06,1.771915947e-12,3.11,8.157157754e-07,-0.009425720217,3.172545022,0.007175180013
1.621,-0.001819930342,3.128728332,0.005598101969,-0.005175473409,3.169630614,0.006228951574,1.098000907e-06,1.098000897e-06,1.77013959e-12,3.11,8.00256581e-07,-0.009425720217,3.172545022,0.007175180013
1.631,-0.001819930342,3.128728332,0.005598101969,-0.005338262335,3.169742168,0.006264816219,9.785677541e-07,9.78567745e-07,1.768363234e-12,3.11,7.845907439e-07,-0.009425813079,3.172544907,0.00717517851
1.641,-0.001819930342,3.128728332,0.005598101969,-0.005338272518,3.169742585,0.006264863962,8.630912501e-07,8.630912423e-07,1.767030966e-12,3.11,7.687258375e-07,-0.009425813079,3.172544907,0.00717517851
1.651,-0.001819930342,3.128728332,0.005598101969,-0.005338259402,3.169743261,0.006264762017,7.519520557e-07,7.519520491e-07,1.765032565e-12,3.11,7.526732284e-07,-0.009425813079,3.172544907,0.00717517851
1.661,-0.001819930342,3.128728332,0.005598101969,-0.005338261822,3.169743632,0.006264759669,6.454831715e-07,6.454831661e-07,1.763256208e-12,3.11,7.364432943e-07,-0.009425813079,3.172544907,0.00717517851
1.671,-0.001819930342,3.128728332,0.005598101969,-0.005338258549,3.169744071,0.006264721125,5.43914204e-07,5.439141999e-07,1.761479851e-12,3.11,7.200453029e-07,-0.009425813079,3.172544907,0.00717517851
1.681,-0.001819930342,3.128728332,0.005598101969,-0.005338259139,3.169744513,0.006264707707,4.474833259e-07,4.474833232e-07,1.759925539e-12,3.11,7.034918354e-07,-0.009425813079,3.172544907,0.00717517851
1.691,-0.001819930342,3.128728332,0.005598101969,-0.005489048024,3.169848108,0.006298034124,3.564497382e-07,3.564497368e-07,1.757927137e-12,3.11,6.86796383e-07,-0.009425720193,3.172544792,0.007175179482
1.701,-0.001819930342,3.128728332,0.005598101969,-0.005489057827,3.169848461,0.006298077614,2.71069545e-07,2.71069545e-07,1.756816914e-12,3.11,6.699734072e-07,-0.009425720193,3.172544792,0.007175179482
1.711,-0.001819930342,3.128728332,0.005598101969,-0.005489045162,3.169849,0.006297978793,1.91573748e-07,1.915737494e-07,1.755262602e-12,3.11,6.530379593e-07,-0.009425720193,3.172544792,0.007175179482
1.721,-0.001819930342,3.128728332,0.005598101969,-0.00548904748,3.169849497,0.006297975389,1.18147526e-07,1.181475288e-07,1.753930334e-12,3.11,6.3600548e-07,-0.009425720193,3.172544792,0.007175179482
1.731,-0.001819930342,3.128728332,0.005598101969,-0.005489044334,3.169850159,0.006297935058,5.094259274e-08,5.094259699e-08,1.752376022e-12,3.11,6.188928471e-07,-0.009425720193,3.172544792,0.007175179482
1.741,-0.001819930342,3.128728332,0.005598101969,-0.005489044891,3.169850551,0.00629791981,-9.912331634e-09,-9.91232615e-09,1.751265799e-12,3.11,6.017190602e-07,-0.009425720193,3.172544792,0.007175179482
1.751,-0.001819930342,3.128728332,0.005598101969,-0.005629090423,3.169946466,0.00632897512,-6.42885898e-08,-6.428858355e-08,1.749267398e-12,3.11,5.84498669e-07,-0.009424977108,3.17254387,0.007175187262
1.761,-0.001819930342,3.128728332,0.005598101969,-0.005629099864,3.169946918,0.006329016464,-1.120508372e-07,-1.120508307e-07,1.74793513e-12,3.11,5.672336969e-07,-0.009424977108,3.17254387,0.007175187262
1.771,-0.001819930342,3.128728332,0.005598101969,-0.005629087624,3.169947574,0.00632891856,-1.531167274e-07,-1.531167208e-07,1.747046952e-12,3.11,5.49927643e-07,-0.009424977108,3.17254387,0.007175187262
1.781,-0.001819930342,3.128728332,0.005598101969,-0.005629089843,3.169947953,0.006328913619,-1.874867951e-07,-1.874867886e-07,1.745936729e-12,3.11,5.325957477e-07,-0.009424977108,3.17254387,0.007175187262
1.791,-0.001819930342,3.128728332,0.005598101969,-0.005629086821,3.16994842,0.006328875386,-2.152345729e-07,-2.152345662e-07,1.744382416e-12,3.11,5.152592289e-07,-0.009424977108,3.17254387,0.007175187262
1.801,-0.001819930342,3.128728332,0.005598101969,-0.005629087342,3.169948881,0.006328860495,-2.36491302e-07,-2.36491295e-07,1.743050149e-12,3.11,4.979395992e-07,-0.009424977108,3.17254387,0.007175187262
1.811,-0.001819930342,3.128728332,0.005598101969,-0.005746768627,3.170053947,0.006325592256,-2.51422519e-07,-2.514225115e-07,1.741717881e-12,3.11,4.806567405e-07,-0.00905374525,3.172997925,0.006235108291
1.821,-0.001819930342,3.128728332,0.005598101969,-0.005746771573,3.170054307,0.006325592015,-2.602138503e-07,-2.602138424e-07,1.740607658e-12,3.11,4.634289701e-07,-0.00905374525,3.172997925,0.006235108291
1.831,-0.001819930342,3.128728332,0.005598101969,-0.005746767735,3.170054766,0.006325548772,-2.630707618e-07,-2.630707534e-07,1.740163569e-12,3.11,4.46273254e-07,-0.00905374525,3.172997925,0.006235108291
1.841,-0.001819930342,3.128728332,0.005598101969,-0.005746768414,3.170055222,0.006325535096,-2.602227334e-07,-2.602227244e-07,1.73927539e-12,3.11,4.292057223e-07,-0.00905374525,3.172997925,0.006235108291
1.851,-0.001819930342,3.128728332,0.005598101969,-0.00574676748,3.170055915,0.006325508523,-2.519177879e-07,-2.519177785e-07,1.737943123e-12,3.11,4.122417624e-07,-0.00905374525,3.172997925,0.006235108291
1.861,-0.001819930342,3.128728332,0.005598101969,-0.005746767625,3.170056293,0.006325490897,-2.384170064e-07,-2.384169966e-07,1.7368329e-12,3.11,3.953960781e-07,-0.00905374525,3.172997925,0.006235108291
1.871,-0.001819930342,3.128728332,0.005598101969,-0.005856606283,3.170154144,0.006322472633,-2.199963534e-07,-2.199963433e-07,1.735722677e-12,3.11,3.786829299e-07,-0.009052909908,3.172996888,0.006235117044
1.881,-0.001819930342,3.128728332,0.005598101969,-0.005856609034,3.170154616,0.006322472329,-1.969483734e-07,-1.96948363e-07,1.735056543e-12,3.11,3.62116128e-07,-0.009052909908,3.172996888,0.006235117044
1.891,-0.001819930342,3.128728332,0.005598101969,-0.005856605431,3.170155261,0.00632242956,-1.695777126e-07,-1.695777021e-07,1.734390409e-12,3.11,3.45709009e-07,-0.009052909908,3.172996888,0.006235117044
1.901,-0.001819930342,3.128728332,0.005598101969,-0.005856606052,3.170155646,0.006322415438,-1.382014818e-07,-1.382014711e-07,1.733058141e-12,3.11,3.294743597e-07,-0.009052909908,3.172996888,0.006235117044
1.911,-0.001819930342,3.128728332,0.005598101969,-0.005856605175,3.170156175,0.006322391532,-1.03156484e-07,-1.031564733e-07,1.732392008e-12,3.11,3.134244523e-07,-0.009052909908,3.172996888,0.006235117044
1.921,-0.001819930342,3.128728332,0.005598101969,-0.005856605289,3.17015667,0.006322375204,-6.48040052e-08,-6.48039945e-08,1.731725874e-12,3.11,2.975708221e-07,-0.009052909908,3.172996888,0.006235117044
1.931,-0.001819930342,3.128728332,0.005598101969,-0.005959379141,3.170248401,0.006319547171,-2.349070501e-08,2.043074728e-08,1.030120655e-09,3.110000002,3.492588968e-07,-0.009052759307,3.172998911,0.006234234713
1.941,-0.001819930342,3.128728332,0.005598101969,-0.005959381783,3.17024877,0.006319546587,2.043073684e-08,2.043074728e-08,1.730171562e-12,3.11,2.664992848e-07,-0.009052759307,3.172998911,0.006234234713
1.951,-0.001819930342,3.128728332,0.005598101969,-0.005959378323,3.170249179,0.006319507744,6.660481368e-08,6.66048239e-08,1.729949517e-12,3.11,2.513049168e-07,-0.009052759307,3.172998911,0.006234234713
1.961,-0.001819930342,3.128728332,0.005598101969,-0.005959378911,3.170249614,0.006319495603,1.14650583e-07,1.14650593e-07,1.728839294e-12,3.11,2.36353259e-07,-0.009052759307,3.172998911,0.006234234713
1.971,-0.001819930342,3.128728332,0.005598101969,-0.005959378061,3.170250321,0.00631947156,1.641934004e-07,1.6419341e-07,1.727951116e-12,3.11,2.216546174e-07,-0.009052759307,3.172998911,0.006234234713
1.981,-0.001819930342,3.128728332,0.005598101969,-0.005959378156,3.170250692,0.006319455914,2.148806669e-07,2.148806762e-07,1.727507026e-12,3.11,2.0721706e-07,-0.009052759307,3.172998911,0.006234234713
1.991,-0.001819930342,3.128728332,0.005598101969,-0.006055756579,3.170336434,0.006316834583,2.663626847e-07,2.663626936e-07,1.727062937e-12,3.11,1.930465897e-07,-0.009052908162,3.172998728,0.006234380472
2.001,-0.001819930342,3.128728332,0.005598101969,-0.006055759125,3.170336857,0.006316835835,9.087136235e-06,9.087136244e-06,1.726618848e-12,3.11,1.794846109e-07,-0.009052908162,3.172998728,0.006234380472
2.011,-0.001819930342,3.128728332,0.005598101969,-0.006055755784,3.170325263,0.006316796733,0.0002310909879,0.0002310909916,1.726174759e-12,3.11,2.040117785e-07,-0.009052908162,3.172998728,0.006234380472
2.021,-0.001819930342,3.128728332,0.005598101969,-0.006055760136,3.170306459,0.006316751714,0.000704377669,0.000704377669,1.71995751e-12,3.11,1.982830376e-07,-0.009052908162,3.172998728,0.006234380472
2.031,-0.001819930342,3.128728332,0.005598101969,-0.006055793195,3.170300478,0.006316784496,0.001223889944,0.001223889942,1.707967101e-12,3.11,-8.560143509e-09,-0.009052908162,3.172998728,0.006234380472
2.041,-0.001819930342,3.128728332,0.005598101969,-0.006055811599,3.170280181,0.006316696882,0.001631743154,0.001631743157,1.695088514e-12,3.11,-6.917533047e-08,-0.009052908162,3.172998728,0.006234380472
2.051,-0.001819930342,3.128728332,0.005598101969,-0.006157551927,3.170393969,0.006341676084,0.002289760107,0.00228976011,1.680211525e-12,3.11,1.568983315e-07,-0.009424141323,3.172544676,0.007175200259
2.061,-0.001819930342,3.128728332,0.005598101969,-0.006157547487,3.170317411,0.006340987393,0.002878381905,0.002878381904,1.667332938e-12,3.11,1.480784108e-07,-0.009424141323,3.172544676,0.007175200259
2.071,-0.001819930342,3.128728332,0.005598101969,-0.006157598176,3.170285941,0.00634023183,0.00338437299,0.003384372983,1.654232307e-12,3.11,1.20942551e-07,-0.009424141323,3.172544676,0.007175200259
2.081,-0.001819930342,3.128728332,0.005598101969,-0.00615760052,3.170236155,0.006339447624,0.003946385876,0.00394638587,1.64135372e-12,3.11,5.548632366e-07,-0.009424141323,3.172544676,0.007175200259
2.091,-0.001819930342,3.128728332,0.005598101969,-0.006157566209,3.170252226,0.006338809247,0.004540537795,0.004540537795,1.633360114e-12,3.11,1.32501552e-06,-0.009424141323,3.172544676,0.007175200259
2.101,-0.001819930342,3.128728332,0.005598101969,-0.006157544367,3.17027468,0.006338049378,0.004784154345,0.004784154351,1.619815393e-12,3.11,1.875080104e-06,-0.009424141323,3.172544676,0.007175200259
2.111,-0.001819930342,3.128728332,0.005598101969,-0.006242639485,3.170365563,0.006335064625,0.005103710407,0.005103710411,1.606270672e-12,3.11,2.381063998e-06,-0.009057076069,3.172974062,0.006246269562
2.121,-0.001819930342,3.128728332,0.005598101969,-0.006242647285,3.170396659,0.006334313891,0.005628538837,0.005628538841,1.594724353e-12,3.11,2.847936968e-06,-0.009057076069,3.172974062,0.006246269562
2.131,-0.001819930342,3.128728332,0.005598101969,-0.006242643071,3.170488762,0.006334322032,0.006145542128,0.006145542133,1.584288256e-12,3.11,3.280947165e-06,-0.009057076069,3.172974062,0.006246269562
2.141,-0.001819930342,3.128728332,0.005598101969,-0.0062426506,3.17068259,0.006333985899,0.006686782066,0.00668678207,1.574740338e-12,3.11,3.684878806e-06,-0.009057076069,3.172974062,0.006246269562
2.151,-0.001819930342,3.128728332,0.005598101969,-0.006242644725,3.170839738,0.006333693263,0.007247128007,0.007247128011,1.566524688e-12,3.11,4.063322009e-06,-0.009057076069,3.172974062,0.006246269562
2.161,-0.001819930342,3.128728332,0.005598101969,-0.00624265076,3.17101322,0.006333369085,0.007829536224,0.007829536229,1.560529483e-12,3.11,4.418277278e-06,-0.009057076069,3.172974062,0.006246269562
2.171,-0.005721060097,3.127155276,0.004863883737,-0.006322941283,3.170950779,0.006331902683,0.008434337374,0.008434337379,1.555866547e-12,3.11,4.750642773e-06,-0.009060370178,3.172969311,0.00624977068
2.181,-0.005721060097,3.127155276,0.004863883737,-0.006322948724,3.170977395,0.0063324083,0.009063740322,0.009063740326,1.551647699e-12,3.11,5.060728753e-06,-0.009060370178,3.172969311,0.00624977068
2.191,-0.005721060097,3.127155276,0.004863883737,-0.006322941755,3.170969457,0.006332966882,0.009723129692,0.009723129696,1.548761119e-12,3.11,5.348503165e-06,-0.009060370178,3.172969311,0.00624977068
2.201,-0.005721060097,3.127155276,0.004863883737,-0.006322946866,3.170955372,0.006333605158,0.01041688358,0.01041688358,1.546984763e-12,3.11,5.613453068e-06,-0.009060370178,3.172969311,0.00624977068
2.211,-0.005721060097,3.127155276,0.004863883737,-0.006322942437,3.171681174,0.006330390032,0.01114968464,0.01114968465,1.546096584e-12,3.11,5.854782503e-06,-0.009060370178,3.172969311,0.00624977068
2.221,-0.005721060097,3.127155276,0.004863883737,-0.006322947016,3.172000013,0.006328647252,0.01192651187,0.01192651188,1.546318629e-12,3.11,6.071695089e-06,-0.009060370178,3.172969311,0.00624977068
2.231,-0.005721060097,3.127155276,0.004863883737,-0.006392010434,3.172506804,0.006316936675,0.01275264977,0.01275264977,1.547428852e-12,3.11,6.263382138e-06,-0.008815432525,3.173281513,0.00600584354
2.241,-0.005721060097,3.127155276,0.004863883737,-0.006392015573,3.172928552,0.006314381198,0.01363364994,0.01363364995,1.549871342e-12,3.11,6.428851504e-06,-0.008815432525,3.173281513,0.00600584354
2.251,-0.005721060097,3.127155276,0.004863883737,-0.006392012372,3.173178524,0.006312343666,0.01457536018,0.01457536018,1.552757922e-12,3.11,6.566992073e-06,-0.008815432525,3.173281513,0.00600584354
2.261,-0.005721060097,3.127155276,0.004863883737,-0.006392017668,3.173524692,0.006309896581,0.0155840793,0.0155840793,1.55697677e-12,3.11,6.676530245e-06,-0.008815432525,3.173281513,0.00600584354
