"Time","estimated_follow_longi_velocity","estimated_follow_sideslip_angle","estimated_lead_longi_velocity","estimated_lead_sideslip_angle","groundtruth_follow_longi_velocity","groundtruth_follow_sideslip_angle","groundtruth_lead_longi_velocity","groundtruth_lead_sideslip_angle"
22.541,4.821335008,0.04560238502,4.807493344,-0.002100981212,4.829309245,0.04681424253,4.831643228,-0.002000913808
22.551,4.827990928,0.04533484552,4.820432529,-0.002123117184,4.835477093,0.04656263132,4.837765197,-0.002005933288
22.561,4.834583947,0.04506652203,4.820432529,-0.002123117184,4.841586559,0.04631159929,4.843829404,-0.002010808718
22.571,4.839491354,0.04479914608,4.836865,-0.002154124723,4.847638481,0.04606122229,4.849836763,-0.002015557342
22.581,4.845961134,0.0445403947,4.836865,-0.002154124723,4.853633747,0.04581142608,4.85578817,-0.002020196394
22.591,4.852370788,0.04427711956,4.844960362,-0.002165483693,4.859573354,0.04556207614,4.861684506,-0.002024742705
22.601,4.858721271,0.04401334028,4.844960362,-0.002165483693,4.865458105,0.04531332051,4.867526595,-0.002029212454
22.611,4.863429699,0.04375051861,4.859062189,-0.002187813391,4.871288843,0.04506516239,4.873315213,-0.002033620983
22.621,4.869664381,0.04349593309,4.859062189,-0.002187813391,4.877066452,0.04481752103,4.879051274,-0.002037982637
22.631,4.875842608,0.04323712013,4.869252321,-0.002200811481,4.882791774,0.04457023897,4.884735572,-0.002042310845
22.641,4.881965171,0.04297775461,4.869252321,-0.002200811481,4.88846555,0.04432345183,4.890368897,-0.00204661804
22.651,4.886498284,0.04271935037,4.881626222,-0.00221801469,4.89408856,0.04407719338,4.895952022,-0.002050915657
22.661,4.89251199,0.04246861989,4.881626222,-0.00221801469,4.89966164,0.04383129222,4.901485698,-0.002055214148
22.671,4.898472593,0.04221354338,4.89316783,-0.002231515923,4.905185649,0.04358545975,4.906970658,-0.002059522985
22.681,4.904381108,0.04195695238,4.89316783,-0.002231515923,4.910661513,0.04333942112,4.912407616,-0.002063850682
22.691,4.908748622,0.04169950917,4.903951899,-0.002243889877,4.916090074,0.04309292985,4.917797262,-0.002068204815
22.701,4.914555635,0.04144729869,4.903951899,-0.002243889877,4.921472138,0.04284580019,4.92314018,-0.002072592062
22.711,4.920313168,0.04118908693,4.915641025,-0.002255740416,4.926808468,0.04259789093,4.928437124,-0.002077018058
22.721,4.926022006,0.04092766913,4.915641025,-0.002255740416,4.932099783,0.04234910714,4.933688715,-0.002081487591
22.731,4.930249254,0.04066389695,4.927091535,-0.002266864763,4.937346724,0.04209940395,4.938895588,-0.002086004554
22.741,4.935862733,0.04040370463,4.927091535,-0.002266864763,4.942549945,0.04184877831,4.944058357,-0.002090571902
22.751,4.941429545,0.04013690826,4.935179267,-0.002272775995,4.947710046,0.04159726365,4.949177618,-0.002095191347
22.761,4.946950265,0.039866432,4.935179267,-0.002272775995,4.952827591,0.04134491666,4.954253952,-0.00209986391
22.771,4.951031155,0.03959337653,4.945306923,-0.002281573597,4.957903076,0.04109180663,4.959287928,-0.002104590026
22.781,4.956461261,0.03932358545,4.945306923,-0.002281573597,4.962937062,0.04083800588,4.964280097,-0.002109369459
22.791,4.961846856,0.03904767681,4.958285937,-0.002291502833,4.967930037,0.04058358527,4.969230997,-0.002114201271
22.801,4.967188434,0.0387685824,4.958285937,-0.002291502833,4.97288249,0.04032860966,4.974141143,-0.002119083819
22.811,4.971128771,0.03848747321,4.967958518,-0.002296119725,4.977794892,0.04007313604,4.979010982,-0.002124014776
22.821,4.976383698,0.03820995118,4.967958518,-0.002296119725,4.982667703,0.03981721281,4.983841082,-0.002128991064
22.831,4.981595994,0.03792724101,4.977015191,-0.002299988468,4.987501371,0.03956088007,4.988631914,-0.002134008985
22.841,4.986766094,0.03764214345,4.977015191,-0.002299988468,4.99229633,0.03930417065,4.993383955,-0.00213906406
22.851,4.990590902,0.03735578186,4.985968802,-0.002304126107,4.997052972,0.03904711195,4.998097672,-0.002144151158
22.861,4.995677815,0.03707336898,4.985968802,-0.002304126107,5.001771747,0.03878972672,5.002773515,-0.002149264862
22.871,5.000723813,0.03678678357,4.995718515,-0.00230788885,5.00645304,0.03853203873,5.007411928,-0.002154399441
22.881,5.005729307,0.03649862328,4.995718515,-0.00230788885,5.011097221,0.03827406089,5.012013339,-0.002159548878
22.891,5.00945115,0.0362099077,5.004380458,-0.002309975499,5.015704629,0.03801580288,5.016578154,-0.002164707105
22.901,5.014376545,0.03592541595,5.004380458,-0.002309975499,5.020275635,0.03775727409,5.021106748,-0.002169867371
22.911,5.019262405,0.03563763825,5.01429554,-0.002312490729,5.024810576,0.0374984848,5.025599492,-0.00217502256
22.921,5.024109064,0.03534894459,5.01429554,-0.002312490729,5.029309782,0.03723944604,5.030056749,-0.002180165205
22.931,5.027733441,0.03506027021,5.023120651,-0.002313362071,5.03377358,0.03698016944,5.034478851,-0.00218528751
22.941,5.032502649,0.03477599936,5.023120651,-0.002313362071,5.038202286,0.03672066696,5.038866126,-0.002190381376
22.951,5.037233622,0.03448923759,5.032269204,-0.002313876997,5.042596215,0.03646095045,5.043218949,-0.002195438429
22.961,5.041926638,0.03420214123,5.032269204,-0.002313876997,5.046955673,0.03620102284,5.047537653,-0.002200450132
22.971,5.045462959,0.03391555702,5.042135227,-0.002314192356,5.05128094,0.03594089952,5.051822565,-0.002205407817
22.981,5.050080899,0.03363349298,5.042135227,-0.002314192356,5.055572324,0.03568059647,5.056074011,-0.002210302746
22.991,5.054661816,0.03334966295,5.050107691,-0.002312297559,5.05983012,0.03542012435,5.060292309,-0.002215126539
23.001,5.059205993,0.03306602844,5.050107691,-0.002312297559,5.064054608,0.03515949196,5.06447777,-0.00221987131
23.011,5.062662803,0.03278334859,5.05925693,-0.002311741416,5.068246056,0.03489870672,5.068630701,-0.002224528536
23.021,5.067134326,0.03250521595,5.05925693,-0.002311741416,5.072404765,0.0346377774,5.072751403,-0.002229089133
23.031,5.071569967,0.03222593207,5.065285663,-0.00230862645,5.076531007,0.03437671377,5.076840173,-0.002233543917
23.041,5.075970013,0.03194726161,5.065285663,-0.00230862645,5.08062505,0.03411552699,5.080897299,-0.002237883937
23.051,5.079327389,0.031669873,5.074215719,-0.002308388686,5.084687163,0.03385423169,5.084923069,-0.00224210064
23.061,5.083657079,0.03139705597,5.074215719,-0.002308388686,5.088717605,0.03359284245,5.088917763,-0.00224618591
23.071,5.087952021,0.03112353408,5.084187515,-0.002306252491,5.092716635,0.03333137565,5.092881655,-0.002250132054
23.081,5.09221249,0.03085090612,5.084187515,-0.002306252491,5.096684508,0.03306985214,5.096814993,-0.00225393178
23.091,5.09547868,0.03057976726,5.090351935,-0.002301865802,5.10062147,0.03280829597,5.100718043,-0.002257578129
23.101,5.099670999,0.03031311664,5.090351935,-0.002301865802,5.10452774,0.03254673366,5.104591081,-0.002261064454
23.111,5.103829664,0.03004609437,5.098830774,-0.002299963089,5.108403591,0.03228519334,5.108434366,-0.002264384436
23.121,5.107954942,0.02978015167,5.098830774,-0.002299963089,5.112249245,0.03202370509,5.112248152,-0.002267531909
23.131,5.111133324,0.02951582391,5.10637815,-0.002296730892,5.116064926,0.03176230045,5.116032687,-0.002270500795
23.141,5.115192606,0.0292558472,5.10637815,-0.002296730892,5.119850889,0.03150101217,5.119788218,-0.00227328556
23.151,5.1192193,0.02899576357,5.115744833,-0.00229353557,5.123607361,0.03123987457,5.123514988,-0.002275881172
23.161,5.12321368,0.02873688994,5.115744833,-0.00229353557,5.127334571,0.03097892334,5.127213233,-0.002278283033
23.171,5.126305231,0.02847970483,5.122646278,-0.002288694431,5.131032745,0.03071819557,5.130883189,-0.002280486963
23.181,5.130235762,0.02822670495,5.122646278,-0.002288694431,5.134702107,0.03045772979,5.134525086,-0.002282489199
23.191,5.134134766,0.02797379463,5.128724933,-0.002284709336,5.138342876,0.03019756619,5.138139151,-0.002284286393
23.201,5.1380025,0.0277221696,5.128724933,-0.002284709336,5.141955272,0.02993774621,5.141725608,-0.002285875627
23.211,5.141006445,0.02747225778,5.136938529,-0.002281924563,5.145539508,0.02967831233,5.145284676,-0.002287254408
23.221,5.144812403,0.02722634468,5.136938529,-0.002281924563,5.149095799,0.02941930819,5.148816573,-0.002288420679
23.231,5.148587844,0.02698065414,5.144290448,-0.002277326933,5.152624329,0.02916077871,5.152321513,-0.002289372819
23.241,5.152333021,0.02673627522,5.144290448,-0.002277326933,5.156125331,0.02890276967,5.155799706,-0.002290109642
23.251,5.155252055,0.02649359274,5.151854754,-0.002272922201,5.159598991,0.02864532818,5.159251349,-0.002290630398
23.261,5.158937404,0.02625469325,5.151854754,-0.002272922201,5.163045521,0.0283884958,5.162676628,-0.00229093477
23.271,5.162593183,0.0260160882,5.157920246,-0.002268029374,5.16646513,0.02813232096,5.16607577,-0.002291022842
23.281,5.166219649,0.02577878441,5.157920246,-0.002268029374,5.169858023,0.0278768567,5.169448969,-0.002290895132
23.291,5.169062762,0.0255431353,5.164599529,-0.002264213846,5.173224398,0.02762215353,5.172796422,-0.002290552564
23.301,5.172631346,0.0253110439,5.164599529,-0.002264213846,5.176564454,0.02736826022,5.176118323,-0.002289996208
23.311,5.176171353,0.02507933746,5.172201305,-0.002259786951,5.179878388,0.02711522487,5.179414864,-0.0022892272
23.321,5.179683017,0.02484891273,5.172201305,-0.002259786951,5.183166397,0.02686309573,5.182686233,-0.002288247508
23.331,5.18244376,0.02462008237,5.177974123,-0.002254577502,5.186430048,0.02661191644,5.185932616,-0.002287059906
23.341,5.185902918,0.0243945938,5.177974123,-0.002254577502,5.189671012,0.02636173049,5.189155129,-0.002285665482
23.351,5.189337176,0.02416951306,5.184687542,-0.00225016975,5.192889366,0.02611259004,5.192355881,-0.002284064845
23.361,5.192747142,0.02394565688,5.184687542,-0.00225016975,5.196085398,0.02586454527,5.195534848,-0.002282260883
23.371,5.195423014,0.02372330253,5.191265878,-0.002245064108,5.199259379,0.02561764618,5.198692371,-0.002280256356
23.381,5.198785122,0.02350409065,5.191265878,-0.002245064108,5.202411536,0.02537194293,5.201828702,-0.002278054435
23.391,5.202123744,0.0232852581,5.196179318,-0.002239855491,5.205542118,0.02512748465,5.204944071,-0.002275658845
23.401,5.205439108,0.02306757736,5.196179318,-0.002239855491,5.208651317,0.02488431857,5.20803871,-0.002273073906
23.411,5.208045652,0.02285131147,5.203566282,-0.002235185131,5.211739335,0.02464248944,5.211112831,-0.002270304632
23.421,5.21131514,0.02263798473,5.203566282,-0.002235185131,5.214806346,0.02440203815,5.214166625,-0.002267356939
23.431,5.214561994,0.0224250305,5.210244574,-0.00222891763,5.217852526,0.02416300413,5.217200258,-0.002264236949
23.441,5.217786397,0.02221315979,5.210244574,-0.00222891763,5.220878037,0.02392542461,5.220213892,-0.002260951166
23.451,5.220327009,0.02200261282,5.215556022,-0.002223109937,5.22388304,0.02368933541,5.22320768,-0.002257506389
23.461,5.223507025,0.02179479198,5.215556022,-0.002223109937,5.226867683,0.02345477481,5.22618177,-0.002253909991
23.471,5.226665145,0.02158733156,5.222372695,-0.002217612486,5.229832108,0.02322178125,5.229136295,-0.002250169644
23.481,5.229801488,0.02138087724,5.222372695,-0.002217612486,5.232776462,0.02299038924,5.232071383,-0.002246292431
23.491,5.232277676,0.02117564648,5.227245638,-0.002211788433,5.235700883,0.02276063453,5.234987179,-0.002242284946
23.501,5.235370865,0.02097294366,5.227245638,-0.002211788433,5.238605501,0.02253255303,5.237883806,-0.002238153625
23.511,5.23844268,0.02077056854,5.233891755,-0.002206224311,5.241490444,0.02230617963,5.240761387,-0.00223390494
23.521,5.241493249,0.02056913887,5.233891755,-0.002206224311,5.244355834,0.02208154725,5.243620037,-0.002229545479
23.531,5.243904024,0.02036886892,5.239507475,-0.002199799077,5.247201791,0.02185868621,5.246459869,-0.00222508196
23.541,5.246912464,0.02017097881,5.239507475,-0.002199799077,5.25002843,0.02163762372,5.249280993,-0.002220521184
23.551,5.249900016,0.01997342731,5.24568419,-0.002193231484,5.252835863,0.02141838369,5.252083511,-0.002215869992
23.561,5.252866776,0.01977678975,5.24568419,-0.002193231484,5.255624187,0.02120098663,5.254867526,-0.002211135207
23.571,5.25518094,0.01958126393,5.250596309,-0.002186739654,5.258393524,0.02098544942,5.257633135,-0.002206323592
23.581,5.258106451,0.01938803893,5.250596309,-0.002186739654,5.261143963,0.02077178565,5.26038043,-0.002201441809
23.591,5.26101148,0.01919511051,5.254913741,-0.002181196974,5.263875619,0.02056000556,5.263109505,-0.002196496392
23.601,5.263896138,0.01900303771,5.254913741,-0.002181196974,5.26658859,0.02035011647,5.265820445,-0.002191493725
23.611,5.266159645,0.01881201038,5.262223718,-0.002173326444,5.269282977,0.02014212301,5.268513337,-0.002186440061
23.621,5.269003843,0.01862311246,5.262223718,-0.002173326444,5.271958876,0.01993602733,5.271188262,-0.00218134209
23.631,5.271827955,0.01843451625,5.26835353,-0.002164409718,5.274616383,0.01973182936,5.273845299,-0.002176206646
23.641,5.27463207,0.01824672924,5.26835353,-0.002164409718,5.277255589,0.01952952698,5.276484527,-0.002171039468
23.651,5.276845571,0.01805992341,5.272998747,-0.002156802482,5.279876587,0.01932911613,5.279106021,-0.002165845405
23.661,5.279609959,0.01787508482,5.272998747,-0.002156802482,5.282479465,0.01913059089,5.281709854,-0.002160628886
23.671,5.282354617,0.01769055209,5.27735616,-0.002150399971,5.285064311,0.01893394355,5.284296097,-0.002155394224
23.681,5.285079632,0.01750678856,5.27735616,-0.002150399971,5.287631211,0.01873916464,5.286864821,-0.002150145754
23.691,5.287243717,0.017323953,5.281931047,-0.002144069109,5.290180249,0.01854624291,5.289416095,-0.002144887834
23.701,5.289929702,0.01714294318,5.281931047,-0.002144069109,5.292711509,0.01835516529,5.291949987,-0.002139624799
23.711,5.292596302,0.0169622539,5.287500494,-0.002136699378,5.295225072,0.01816591697,5.294466562,-0.002134360892
23.721,5.295243602,0.0167823085,5.287500494,-0.002136699378,5.297721018,0.01797848118,5.296965885,-0.002129100196
23.731,5.297358371,0.01660325354,5.293940194,-0.002126290935,5.300199426,0.01779283915,5.29944802,-0.002123846579
23.741,5.299967324,0.01642590495,5.293940194,-0.002126290935,5.302660374,0.01760897026,5.30191303,-0.002118603654
23.751,5.302557233,0.01624889986,5.298571265,-0.002117179433,5.30510394,0.01742685218,5.304360961,-0.002113374742
23.761,5.305128183,0.0160726233,5.298571265,-0.002117179433,5.307530198,0.01724646108,5.306791888,-0.002108162703
23.771,5.307193116,0.01589720898,5.304099137,-0.002107438952,5.309939215,0.01706777165,5.30920587,-0.002102970075
23.781,5.309726391,0.01572339749,5.304099137,-0.002107438952,5.31233107,0.0168907571,5.311602966,-0.002097797967
23.791,5.312240965,0.01554995436,5.308599065,-0.002098567179,5.314705827,0.01671538935,5.313983236,-0.002092646495
23.801,5.314736909,0.01537723008,5.308599065,-0.002098567179,5.317063565,0.01654163908,5.316346739,-0.00208751734
23.811,5.316751425,0.0152053476,5.312778841,-0.002090302947,5.319404354,0.0163694759,5.318693531,-0.002082413298
23.821,5.319210394,0.01503498007,5.312778841,-0.002090302947,5.321728266,0.01619886845,5.32102367,-0.002077337353
23.831,5.321651006,0.01486501032,5.318124643,-0.002080741087,5.324035369,0.01602978453,5.323337213,-0.002072292083
23.841,5.32407335,0.01469575822,5.318124643,-0.002080741087,5.326325733,0.01586219117,5.325634216,-0.002067279412
23.851,5.326031469,0.01452733745,5.321468403,-0.002072436028,5.328599424,0.01569605485,5.327914735,-0.002062300571
23.861,5.328417537,0.01436036993,5.321468403,-0.002072436028,5.33085651,0.01553134307,5.330178825,-0.002057356183
23.871,5.330785624,0.01419384314,5.326673694,-0.00206293064,5.33309705,0.0153680251,5.332426542,-0.002052446375
23.881,5.333135819,0.01402805621,5.326673694,-0.00206293064,5.335321112,0.01520606535,5.33465794,-0.0020475709
23.891,5.335012845,0.0138631095,5.331949668,-0.00205104915,5.337528763,0.01504542645,5.336873075,-0.002042729241
23.901,5.337327491,0.01369959674,5.331949668,-0.00205104915,5.33972007,0.01488606872,5.339072001,-0.002037920684
23.911,5.339624477,0.01353651663,5.336080053,-0.002040780777,5.341895098,0.01472795584,5.341254771,-0.002033144371
23.921,5.341903904,0.01337416082,5.336080053,-0.002040780777,5.34405391,0.01457105297,5.343421442,-0.002028399331
23.931,5.343730576,0.0132126336,5.340561229,-0.002030109755,5.34619657,0.01441532444,5.345572066,-0.002023684502
23.941,5.345975158,0.01305248519,5.340561229,-0.002030109755,5.348323141,0.01426073453,5.347706698,-0.00201899913
23.951,5.348202452,0.01289281366,5.344354134,-0.002020683252,5.350433684,0.01410724786,5.349825392,-0.002014343396
23.961,5.350412547,0.01273388433,5.344354134,-0.002020683252,5.352528262,0.01395482948,5.351928202,-0.002009716613
23.971,5.352187539,0.01257579522,5.348713742,-0.002010144563,5.354606935,0.01380344494,5.354015182,-0.002005116836
23.981,5.354363497,0.01241905181,5.348713742,-0.002010144563,5.356669765,0.01365306023,5.356086387,-0.002000541467
23.991,5.356522517,0.0122628351,5.353254086,-0.001999043741,5.358716812,0.01350364182,5.358141872,-0.00199598779
24.001,5.358664686,0.01210738971,5.353254086,-0.001999043741,5.36074813,0.01335515647,5.36018169,-0.001991453247
24.011,5.360388314,0.0119528053,5.357250987,-0.001987942761,5.362763764,0.01320757012,5.362205897,-0.001986935532
24.021,5.362496971,0.0117995438,5.357250987,-0.001987942761,5.364763739,0.01306084855,5.364214543,-0.001982432965
24.031,5.364588965,0.01164686019,5.361652282,-0.001976285989,5.366748099,0.01291495861,5.366207653,-0.001977943933
24.041,5.366664345,0.01149497847,5.361652282,-0.001976285989,5.368716874,0.01276986971,5.368185257,-0.001973466792
24.051,5.368339457,0.01134398178,5.364728641,-0.001966270065,5.370670103,0.0126255532,5.370147383,-0.00196899992
24.061,5.370381787,0.01119428787,5.364728641,-0.001966270065,5.372607823,0.01248198187,5.372094049,-0.00196454162
24.071,5.37240768,0.01104522253,5.3694062,-0.001954448865,5.374530072,0.01233912984,5.374025301,-0.001960090045
24.081,5.374417197,0.01089698895,5.3694062,-0.001954448865,5.376436891,0.01219697244,5.37594117,-0.001955643208
24.091,5.376045152,0.01074966399,5.37372985,-0.001940963417,5.378328322,0.01205548626,5.377841695,-0.00195119897
