"Time","estimated_follow_longi_velocity","follow_velocity_deviation_FL","follow_velocity_deviation_FR","follow_velocity_deviation_RL","follow_velocity_deviation_RR","follow_wheel_rot_rate_change_FL","follow_wheel_rot_rate_change_FR","follow_wheel_rot_rate_change_RL","follow_wheel_rot_rate_change_RR","follow_wheel_speed_CG_FL","follow_wheel_speed_CG_FR","follow_wheel_speed_CG_RL","follow_wheel_speed_CG_RR","groundtruth_follow_longi_velocity","is_follow_wheel_data_valid_FL","is_follow_wheel_data_valid_FR","is_follow_wheel_data_valid_RL","is_follow_wheel_data_valid_RR"
0.941,-1.074863112e-05,4.25356189e-05,4.320786596e-05,4.253856407e-05,4.320530684e-05,1.795779996e-23,2.244724995e-22,8.576389239e-24,1.04026163e-23,-3.361251321e-07,3.361249309e-07,-3.333713874e-07,3.333713874e-07,4.944695933e-07,1,1,1,1
0.951,-2.145382321e-05,4.25356189e-05,4.320786596e-05,4.253856407e-05,4.320530684e-05,1.795779996e-23,2.244724995e-22,8.576389239e-24,1.04026163e-23,-3.361251321e-07,3.361249309e-07,-3.333713874e-07,3.333713874e-07,4.812820937e-07,1,1,1,1
0.961,-3.215838289e-05,4.25356189e-05,4.320786596e-05,4.253856407e-05,4.320530684e-05,1.795779996e-23,2.244724995e-22,8.576389239e-24,1.04026163e-23,-3.361251321e-07,3.361249309e-07,-3.333713874e-07,3.333713874e-07,4.694916695e-07,1,1,1,1
0.971,-4.28194854e-08,4.264843833e-05,4.307573919e-05,4.265038061e-05,4.307418276e-05,1.197186664e-23,1.56382508e-22,8.617627993e-24,5.373672025e-24,-2.136514302e-07,2.136513374e-07,-2.119010764e-07,2.119010764e-07,4.590733434e-07,1,1,1,1
0.981,-1.074602407e-05,4.264843833e-05,4.307573919e-05,4.265038061e-05,4.307418276e-05,1.197186664e-23,1.56382508e-22,8.617627993e-24,5.373672025e-24,-2.136514302e-07,2.136513374e-07,-2.119010764e-07,2.119010764e-07,4.50003465e-07,1,1,1,1
0.991,-2.144849721e-05,4.264843833e-05,4.307573919e-05,4.265038061e-05,4.307418276e-05,1.197186664e-23,1.56382508e-22,8.617627993e-24,5.373672025e-24,-2.136514302e-07,2.136513374e-07,-2.119010764e-07,2.119010764e-07,4.422594305e-07,1,1,1,1
1.001,-2.082552775e-05,4.264843833e-05,4.307573919e-05,4.265038061e-05,4.307418276e-05,1.197186664e-23,1.56382508e-22,8.617627993e-24,5.373672025e-24,-2.136514302e-07,2.136513374e-07,-2.119010764e-07,2.119010764e-07,2.144930734e-05,1,1,1,1
1.011,3.282852824e-05,1.912795677e-05,1.932545167e-05,8.489001898e-05,8.508589679e-05,5.985933319e-24,8.829251646e-23,0.0001727620076,0.0001727620076,-9.874790629e-08,9.874787394e-08,6.566322822e-05,6.585910604e-05,2.66331389e-05,1,1,1,1
1.021,2.257389426e-05,1.912795677e-05,1.932545167e-05,8.489001898e-05,8.508589679e-05,5.985933319e-24,8.829251646e-23,0.0001727620076,0.0001727620076,-9.874790629e-08,9.874787394e-08,6.566322822e-05,6.585910604e-05,2.586952197e-05,1,1,1,1
1.031,9.966955113e-06,1.912795677e-05,1.932545167e-05,8.489001898e-05,8.508589679e-05,5.985933319e-24,8.829251646e-23,0.0001727620076,0.0001727620076,-9.874790629e-08,9.874787394e-08,6.566322822e-05,6.585910604e-05,2.408530289e-05,1,1,1,1
1.041,-2.753170389e-06,1.912795677e-05,1.932545167e-05,8.489001898e-05,8.508589679e-05,5.985933319e-24,8.829251646e-23,0.0001727620076,0.0001727620076,-9.874790629e-08,9.874787394e-08,6.566322822e-05,6.585910604e-05,2.234088436e-05,1,1,1,1
1.051,-4.310163512e-07,1.532821886e-05,1.543851194e-05,1.449661177e-05,1.460600177e-05,0,2.020252495e-23,1.082419418e-05,1.082419418e-05,-5.514679505e-08,5.514678367e-08,-8.868228601e-07,-7.774328601e-07,2.065079126e-05,1,1,1,1
1.061,-1.29787264e-05,1.532821886e-05,1.543851194e-05,1.449661177e-05,1.460600177e-05,0,2.020252495e-23,1.082419418e-05,1.082419418e-05,-5.514679505e-08,5.514678367e-08,-8.868228601e-07,-7.774328601e-07,1.91165548e-05,1,1,1,1
1.071,-2.530157001e-05,1.532821886e-05,1.543851194e-05,1.449661177e-05,1.460600177e-05,0,2.020252495e-23,1.082419418e-05,1.082419418e-05,-5.514679505e-08,5.514678367e-08,-8.868228601e-07,-7.774328601e-07,1.773557458e-05,1,1,1,1
1.081,-3.754360503e-05,1.532821886e-05,1.543851194e-05,1.449661177e-05,1.460600177e-05,0,2.020252495e-23,1.082419418e-05,1.082419418e-05,-5.514679505e-08,5.514678367e-08,-8.868228601e-07,-7.774328601e-07,1.643319527e-05,1,1,1,1
1.091,2.216949941e-07,4.967605449e-05,4.963214942e-05,5.021924023e-05,5.017569464e-05,0,1.102025954e-39,7.101900286e-06,7.101900286e-06,2.195264289e-08,-2.195263942e-08,5.649148204e-07,5.213692342e-07,1.527591997e-05,1,1,1,1
1.101,-1.174182134e-05,4.967605449e-05,4.963214942e-05,5.021924023e-05,5.017569464e-05,0,1.102025954e-39,7.101900286e-06,7.101900286e-06,2.195264289e-08,-2.195263942e-08,5.649148204e-07,5.213692342e-07,1.421698919e-05,1,1,1,1
1.111,-2.363724971e-05,4.967605449e-05,4.963214942e-05,5.021924023e-05,5.017569464e-05,0,1.102025954e-39,7.101900286e-06,7.101900286e-06,2.195264289e-08,-2.195263942e-08,5.649148204e-07,5.213692342e-07,1.323770956e-05,1,1,1,1
1.121,-3.540884379e-05,4.967605449e-05,4.963214942e-05,5.021924023e-05,5.017569464e-05,0,1.102025954e-39,7.101900286e-06,7.101900286e-06,2.195264289e-08,-2.195263942e-08,5.649148204e-07,5.213692342e-07,1.23694788e-05,1,1,1,1
1.131,-5.321871826e-08,4.712906926e-05,4.703229955e-05,4.711650287e-05,4.702052552e-05,0,1.102025954e-39,8.632669591e-06,8.632669591e-06,4.838507507e-08,-4.838506957e-08,3.560658961e-08,-6.037075793e-08,1.156966832e-05,1,1,1,1
1.141,-1.165926153e-05,4.712906926e-05,4.703229955e-05,4.711650287e-05,4.702052552e-05,0,1.102025954e-39,8.632669591e-06,8.632669591e-06,4.838507507e-08,-4.838506957e-08,3.560658961e-08,-6.037075793e-08,1.084278734e-05,1,1,1,1
1.151,-2.316612892e-05,4.712906926e-05,4.703229955e-05,4.711650287e-05,4.702052552e-05,0,1.102025954e-39,8.632669591e-06,8.632669591e-06,4.838507507e-08,-4.838506957e-08,3.560658961e-08,-6.037075793e-08,1.019602616e-05,1,1,1,1
1.161,-3.46001698e-05,4.712906926e-05,4.703229955e-05,4.711650287e-05,4.702052552e-05,0,1.102025954e-39,8.632669591e-06,8.632669591e-06,4.838507507e-08,-4.838506957e-08,3.560658961e-08,-6.037075793e-08,9.600133783e-06,1,1,1,1
1.171,-8.767439619e-08,4.60511723e-05,4.589511411e-05,4.596716283e-05,4.581238246e-05,0,1.102025954e-39,8.818081382e-06,8.818081382e-06,7.802945e-08,-7.802944217e-08,-6.187261729e-09,-1.609676281e-07,9.064420335e-06,1,1,1,1
1.181,-1.138613106e-05,4.60511723e-05,4.589511411e-05,4.596716283e-05,4.581238246e-05,0,1.102025954e-39,8.818081382e-06,8.818081382e-06,7.802945e-08,-7.802944217e-08,-6.187261729e-09,-1.609676281e-07,8.584649369e-06,1,1,1,1
1.191,-2.263068063e-05,4.60511723e-05,4.589511411e-05,4.596716283e-05,4.581238246e-05,0,1.102025954e-39,8.818081382e-06,8.818081382e-06,7.802945e-08,-7.802944217e-08,-6.187261729e-09,-1.609676281e-07,8.142778298e-06,1,1,1,1
1.201,-3.382372749e-05,4.60511723e-05,4.589511411e-05,4.596716283e-05,4.581238246e-05,0,1.102025954e-39,8.818081382e-06,8.818081382e-06,7.802945e-08,-7.802944217e-08,-6.187261729e-09,-1.609676281e-07,7.74657677e-06,1,1,1,1
1.211,1.548070622e-08,4.504588273e-05,4.487499924e-05,4.516629911e-05,4.499681483e-05,0,1.102025954e-39,8.269881812e-06,8.269881812e-06,8.544213616e-08,-8.544212749e-08,2.056557975e-07,3.61715148e-08,7.388466291e-06,1,1,1,1
1.221,-1.108149521e-05,4.504588273e-05,4.487499924e-05,4.516629911e-05,4.499681483e-05,0,1.102025954e-39,8.269881812e-06,8.269881812e-06,8.544213616e-08,-8.544212749e-08,2.056557975e-07,3.61715148e-08,7.059570185e-06,1,1,1,1
1.231,-2.213515432e-05,4.504588273e-05,4.487499924e-05,4.516629911e-05,4.499681483e-05,0,1.102025954e-39,8.269881812e-06,8.269881812e-06,8.544213616e-08,-8.544212749e-08,2.056557975e-07,3.61715148e-08,6.764541766e-06,1,1,1,1
1.241,-3.314739285e-05,4.504588273e-05,4.487499924e-05,4.516629911e-05,4.499681483e-05,0,1.102025954e-39,8.269881812e-06,8.269881812e-06,8.544213616e-08,-8.544212749e-08,2.056557975e-07,3.61715148e-08,6.495755589e-06,1,1,1,1
1.251,-9.09573408e-08,4.422015676e-05,4.403703791e-05,4.412576664e-05,4.394414717e-05,0,1.102025954e-39,8.849943993e-06,8.849943993e-06,9.155984781e-08,-9.155983713e-08,-3.02927406e-09,-1.846487455e-07,6.249165722e-06,1,1,1,1
1.261,-1.103809791e-05,4.422015676e-05,4.403703791e-05,4.412576664e-05,4.394414717e-05,0,1.102025954e-39,8.849943993e-06,8.849943993e-06,9.155984781e-08,-9.155983713e-08,-3.02927406e-09,-1.846487455e-07,6.026373467e-06,1,1,1,1
1.271,-2.19554013e-05,4.422015676e-05,4.403703791e-05,4.412576664e-05,4.394414717e-05,0,1.102025954e-39,8.849943993e-06,8.849943993e-06,9.155984781e-08,-9.155983713e-08,-3.02927406e-09,-1.846487455e-07,5.82098881e-06,1,1,1,1
1.281,-3.284907242e-05,4.422015676e-05,4.403703791e-05,4.412576664e-05,4.394414717e-05,0,1.102025954e-39,8.849943993e-06,8.849943993e-06,9.155984781e-08,-9.155983713e-08,-3.02927406e-09,-1.846487455e-07,5.631418643e-06,1,1,1,1
1.291,-2.268178551e-08,4.380870028e-05,4.362534302e-05,4.385017184e-05,4.366831591e-05,0,1.102025954e-39,8.48068632e-06,8.48068632e-06,9.167905068e-08,-9.167903829e-08,1.329534616e-07,-4.890246971e-08,5.457261419e-06,1,1,1,1
1.301,-1.087005129e-05,4.380870028e-05,4.362534302e-05,4.385017184e-05,4.366831591e-05,0,1.102025954e-39,8.48068632e-06,8.48068632e-06,9.167905068e-08,-9.167903829e-08,1.329534616e-07,-4.890246971e-08,5.293851338e-06,1,1,1,1
1.311,-2.170001391e-05,4.380870028e-05,4.362534302e-05,4.385017184e-05,4.366831591e-05,0,1.102025954e-39,8.48068632e-06,8.48068632e-06,9.167905068e-08,-9.167903829e-08,1.329534616e-07,-4.890246971e-08,5.140677555e-06,1,1,1,1
1.321,-3.251218952e-05,4.380870028e-05,4.362534302e-05,4.385017184e-05,4.366831591e-05,0,1.102025954e-39,8.48068632e-06,8.48068632e-06,9.167905068e-08,-9.167903829e-08,1.329534616e-07,-4.890246971e-08,4.996419973e-06,1,1,1,1
1.331,-5.272683945e-08,4.340067124e-05,4.322018855e-05,4.338118936e-05,4.320218445e-05,0,1.102025954e-39,8.6463643e-06,8.6463643e-06,9.024176022e-08,-9.024174669e-08,7.056456467e-08,-1.084403442e-07,4.858021768e-06,1,1,1,1
1.341,-1.083912886e-05,4.340067124e-05,4.322018855e-05,4.338118936e-05,4.320218445e-05,0,1.102025954e-39,8.6463643e-06,8.6463643e-06,9.024176022e-08,-9.024174669e-08,7.056456467e-08,-1.084403442e-07,4.725343005e-06,1,1,1,1
1.351,-2.161410962e-05,4.340067124e-05,4.322018855e-05,4.338118936e-05,4.320218445e-05,0,1.102025954e-39,8.6463643e-06,8.6463643e-06,9.024176022e-08,-9.024174669e-08,7.056456467e-08,-1.084403442e-07,4.596891668e-06,1,1,1,1
1.361,-3.238072388e-05,4.340067124e-05,4.322018855e-05,4.338118936e-05,4.320218445e-05,0,1.102025954e-39,8.6463643e-06,8.6463643e-06,9.024176022e-08,-9.024174669e-08,7.056456467e-08,-1.084403442e-07,4.4708717e-06,1,1,1,1
1.371,-4.015421691e-08,4.32283444e-05,4.305089089e-05,4.323370291e-05,4.305770237e-05,0,1.102025954e-39,8.578648736e-06,8.578648736e-06,8.872716547e-08,-8.872715132e-08,9.389114647e-08,-8.210939808e-08,4.347217712e-06,1,1,1,1
1.381,-1.079277411e-05,4.32283444e-05,4.305089089e-05,4.323370291e-05,4.305770237e-05,0,1.102025954e-39,8.578648736e-06,8.578648736e-06,8.872716547e-08,-8.872715132e-08,9.389114647e-08,-8.210939808e-08,4.224669569e-06,1,1,1,1
1.391,-2.1541034e-05,4.32283444e-05,4.305089089e-05,4.323370291e-05,4.305770237e-05,0,1.102025954e-39,8.578648736e-06,8.578648736e-06,8.872716547e-08,-8.872715132e-08,9.389114647e-08,-8.210939808e-08,4.102320949e-06,1,1,1,1
1.401,-3.228538845e-05,4.32283444e-05,4.305089089e-05,4.323370291e-05,4.305770237e-05,0,1.102025954e-39,8.578648736e-06,8.578648736e-06,8.872716547e-08,-8.872715132e-08,9.389114647e-08,-8.210939808e-08,3.980111506e-06,1,1,1,1
1.411,-4.225078935e-08,4.311468226e-05,4.293880289e-05,4.311562363e-05,4.294118432e-05,0,1.102025954e-39,8.59104249e-06,8.59104249e-06,8.794009318e-08,-8.794007898e-08,8.868743726e-08,-8.575186726e-08,3.857171495e-06,1,1,1,1
1.421,-1.078232835e-05,4.311468226e-05,4.293880289e-05,4.311562363e-05,4.294118432e-05,0,1.102025954e-39,8.59104249e-06,8.59104249e-06,8.794009318e-08,-8.794007898e-08,8.868743726e-08,-8.575186726e-08,3.733174917e-06,1,1,1,1
1.431,-2.152123259e-05,4.311468226e-05,4.293880289e-05,4.311562363e-05,4.294118432e-05,0,1.102025954e-39,8.59104249e-06,8.59104249e-06,8.794009318e-08,-8.794007898e-08,8.868743726e-08,-8.575186726e-08,3.608094333e-06,1,1,1,1
1.441,-3.225987414e-05,4.311468226e-05,4.293880289e-05,4.311562363e-05,4.294118432e-05,0,1.102025954e-39,8.59104249e-06,8.59104249e-06,8.794009318e-08,-8.794007898e-08,8.868743726e-08,-8.575186726e-08,3.48146108e-06,1,1,1,1
1.451,-4.399532484e-08,4.308778695e-05,4.290985675e-05,4.308517139e-05,4.290869804e-05,0,1.102025954e-39,8.600557344e-06,8.600557344e-06,8.896551033e-08,-8.896549647e-08,8.615605615e-08,-9.031728936e-08,3.353304835e-06,1,1,1,1
1.461,-1.078384692e-05,4.308778695e-05,4.290985675e-05,4.308517139e-05,4.290869804e-05,0,1.102025954e-39,8.600557344e-06,8.600557344e-06,8.896551033e-08,-8.896549647e-08,8.615605615e-08,-9.031728936e-08,3.22367565e-06,1,1,1,1
1.471,-2.152504595e-05,4.308778695e-05,4.290985675e-05,4.308517139e-05,4.290869804e-05,0,1.102025954e-39,8.600557344e-06,8.600557344e-06,8.896551033e-08,-8.896549647e-08,8.615605615e-08,-9.031728936e-08,3.092443638e-06,1,1,1,1
1.481,-3.226794997e-05,4.308778695e-05,4.290985675e-05,4.308517139e-05,4.290869804e-05,0,1.102025954e-39,8.600557344e-06,8.600557344e-06,8.896551033e-08,-8.896549647e-08,8.615605615e-08,-9.031728936e-08,2.959845884e-06,1,1,1,1
1.491,-4.210135108e-08,4.310403857e-05,4.292094528e-05,4.310522101e-05,4.292362684e-05,0,1.102025954e-39,8.590250899e-06,8.590250899e-06,9.154706695e-08,-9.154705387e-08,9.253554346e-08,-8.905862438e-08,2.826033755e-06,1,1,1,1
1.501,-1.078902911e-05,4.310403857e-05,4.292094528e-05,4.310522101e-05,4.292362684e-05,0,1.102025954e-39,8.590250899e-06,8.590250899e-06,9.154706695e-08,-9.154705387e-08,9.253554346e-08,-8.905862438e-08,2.691129286e-06,1,1,1,1
1.511,-2.153823227e-05,4.310403857e-05,4.292094528e-05,4.310522101e-05,4.292362684e-05,0,1.102025954e-39,8.590250899e-06,8.590250899e-06,9.154706695e-08,-9.154705387e-08,9.253554346e-08,-8.905862438e-08,2.555474894e-06,1,1,1,1
1.521,-3.228945945e-05,4.310403857e-05,4.292094528e-05,4.310522101e-05,4.292362684e-05,0,1.102025954e-39,8.590250899e-06,8.590250899e-06,9.154706695e-08,-9.154705387e-08,9.253554346e-08,-8.905862438e-08,2.419247854e-06,1,1,1,1
1.531,-4.361807131e-08,4.313825808e-05,4.294702668e-05,4.313643117e-05,4.294676553e-05,0,1.102025954e-39,8.598297995e-06,8.598297995e-06,9.561613683e-08,-9.561612498e-08,9.359510912e-08,-9.607053427e-08,2.282716296e-06,1,1,1,1
1.541,-1.079922067e-05,4.313825808e-05,4.294702668e-05,4.313643117e-05,4.294676553e-05,0,1.102025954e-39,8.598297995e-06,8.598297995e-06,9.561613683e-08,-9.561612498e-08,9.359510912e-08,-9.607053427e-08,2.146275976e-06,1,1,1,1
1.551,-2.155722947e-05,4.313825808e-05,4.294702668e-05,4.313643117e-05,4.294676553e-05,0,1.102025954e-39,8.598297995e-06,8.598297995e-06,9.561613683e-08,-9.561612498e-08,9.359510912e-08,-9.607053427e-08,2.010237852e-06,1,1,1,1
1.561,-3.231796553e-05,4.313825808e-05,4.294702668e-05,4.313643117e-05,4.294676553e-05,0,1.102025954e-39,8.598297995e-06,8.598297995e-06,9.561613683e-08,-9.561612498e-08,9.359510912e-08,-9.607053427e-08,1.874844511e-06,1,1,1,1
1.571,-4.27879158e-08,4.318172756e-05,4.29802106e-05,4.318159734e-05,4.298173035e-05,0,1.102025954e-39,8.593567848e-06,8.593567848e-06,1.007589406e-07,-1.007589304e-07,1.004344098e-07,-9.943258303e-08,1.740422924e-06,1,1,1,1
1.581,-1.080824158e-05,4.318172756e-05,4.29802106e-05,4.318159734e-05,4.298173035e-05,0,1.102025954e-39,8.593567848e-06,8.593567848e-06,1.007589406e-07,-1.007589304e-07,1.004344098e-07,-9.943258303e-08,1.607355169e-06,1,1,1,1
1.591,-2.157569139e-05,4.318172756e-05,4.29802106e-05,4.318159734e-05,4.298173035e-05,0,1.102025954e-39,8.593567848e-06,8.593567848e-06,1.007589406e-07,-1.007589304e-07,1.004344098e-07,-9.943258303e-08,1.476116468e-06,1,1,1,1
1.601,-3.234478245e-05,4.318172756e-05,4.29802106e-05,4.318159734e-05,4.298173035e-05,0,1.102025954e-39,8.593567848e-06,8.593567848e-06,1.007589406e-07,-1.007589304e-07,1.004344098e-07,-9.943258303e-08,1.347187882e-06,1,1,1,1
1.611,-4.315283568e-08,4.322163635e-05,4.30083713e-05,4.322079569e-05,4.30092768e-05,0,1.102025954e-39,8.595374105e-06,8.595374105e-06,1.066330088e-07,-1.066330006e-07,1.055978587e-07,-1.059210297e-07,1.221008453e-06,1,1,1,1
1.621,-1.081446245e-05,4.322163635e-05,4.30083713e-05,4.322079569e-05,4.30092768e-05,0,1.102025954e-39,8.595374105e-06,8.595374105e-06,1.066330088e-07,-1.066330006e-07,1.055978587e-07,-1.059210297e-07,1.098000907e-06,1,1,1,1
1.631,-2.158619795e-05,4.322163635e-05,4.30083713e-05,4.322079569e-05,4.30092768e-05,0,1.102025954e-39,8.595374105e-06,8.595374105e-06,1.066330088e-07,-1.066330006e-07,1.055978587e-07,-1.059210297e-07,9.785677536e-07,1,1,1,1
1.641,-3.235813618e-05,4.322163635e-05,4.30083713e-05,4.322079569e-05,4.30092768e-05,0,1.102025954e-39,8.595374105e-06,8.595374105e-06,1.066330088e-07,-1.066330006e-07,1.055978587e-07,-1.059210297e-07,8.630912497e-07,1,1,1,1
1.651,-4.307006619e-08,4.324224579e-05,4.301734887e-05,4.324155287e-05,4.301849736e-05,0,1.102025954e-39,8.594839824e-06,8.594839824e-06,1.124489688e-07,-1.124489629e-07,1.115614663e-07,-1.114940517e-07,7.519520553e-07,1,1,1,1
1.661,-1.081461013e-05,4.324224579e-05,4.301734887e-05,4.324155287e-05,4.301849736e-05,0,1.102025954e-39,8.594839824e-06,8.594839824e-06,1.124489688e-07,-1.124489629e-07,1.115614663e-07,-1.114940517e-07,6.454831711e-07,1,1,1,1
1.671,-2.158569918e-05,4.324224579e-05,4.301734887e-05,4.324155287e-05,4.301849736e-05,0,1.102025954e-39,8.594839824e-06,8.594839824e-06,1.124489688e-07,-1.124489629e-07,1.115614663e-07,-1.114940517e-07,5.439142037e-07,1,1,1,1
1.681,-3.235595031e-05,4.324224579e-05,4.301734887e-05,4.324155287e-05,4.301849736e-05,0,1.102025954e-39,8.594839824e-06,8.594839824e-06,1.124489688e-07,-1.124489629e-07,1.115614663e-07,-1.114940517e-07,4.474833258e-07,1,1,1,1
1.691,-4.306238819e-08,4.324200848e-05,4.30076149e-05,4.324128206e-05,4.300880765e-05,0,1.102025954e-39,8.594830062e-06,8.594830062e-06,1.171973174e-07,-1.17197314e-07,1.162763164e-07,-1.161980991e-07,3.564497381e-07,1,1,1,1
1.701,-1.08105697e-05,4.324200848e-05,4.30076149e-05,4.324128206e-05,4.300880765e-05,0,1.102025954e-39,8.594830062e-06,8.594830062e-06,1.171973174e-07,-1.17197314e-07,1.162763164e-07,-1.161980991e-07,2.71069545e-07,1,1,1,1
1.711,-2.157617469e-05,4.324200848e-05,4.30076149e-05,4.324128206e-05,4.300880765e-05,0,1.102025954e-39,8.594830062e-06,8.594830062e-06,1.171973174e-07,-1.17197314e-07,1.162763164e-07,-1.161980991e-07,1.915737481e-07,1,1,1,1
1.721,-3.23395501e-05,4.324200848e-05,4.30076149e-05,4.324128206e-05,4.300880765e-05,0,1.102025954e-39,8.594830062e-06,8.594830062e-06,1.171973174e-07,-1.17197314e-07,1.162763164e-07,-1.161980991e-07,1.181475262e-07,1,1,1,1
1.731,-4.307618675e-08,4.322062791e-05,4.297976966e-05,4.321979807e-05,4.298091191e-05,0,1.102025954e-39,8.595037091e-06,8.595037091e-06,1.204296695e-07,-1.204296691e-07,1.194053382e-07,-1.194808195e-07,5.0942593e-08,1,1,1,1
1.741,-1.080109185e-05,4.322062791e-05,4.297976966e-05,4.321979807e-05,4.298091191e-05,0,1.102025954e-39,8.595037091e-06,8.595037091e-06,1.204296695e-07,-1.204296691e-07,1.194053382e-07,-1.194808195e-07,-9.912331308e-09,1,1,1,1
1.751,-2.155598401e-05,4.322062791e-05,4.297976966e-05,4.321979807e-05,4.298091191e-05,0,1.102025954e-39,8.595037091e-06,8.595037091e-06,1.204296695e-07,-1.204296691e-07,1.194053382e-07,-1.194808195e-07,-6.428858943e-08,1,1,1,1
1.761,-3.230741754e-05,4.322062791e-05,4.297976966e-05,4.321979807e-05,4.298091191e-05,0,1.102025954e-39,8.595037091e-06,8.595037091e-06,1.204296695e-07,-1.204296691e-07,1.194053382e-07,-1.194808195e-07,-1.120508368e-07,1,1,1,1
1.771,-4.300042001e-08,4.317683595e-05,4.293290968e-05,4.317605438e-05,4.293412533e-05,0,1.102025954e-39,8.59487179e-06,8.59487179e-06,1.219636849e-07,-1.219636873e-07,1.209878193e-07,-1.209412324e-07,-1.53116727e-07,1,1,1,1
1.781,-1.078661622e-05,4.317683595e-05,4.293290968e-05,4.317605438e-05,4.293412533e-05,0,1.102025954e-39,8.59487179e-06,8.59487179e-06,1.219636849e-07,-1.219636873e-07,1.209878193e-07,-1.209412324e-07,-1.874867948e-07,1,1,1,1
1.791,-2.152602247e-05,4.317683595e-05,4.293290968e-05,4.317605438e-05,4.293412533e-05,0,1.102025954e-39,8.59487179e-06,8.59487179e-06,1.219636849e-07,-1.219636873e-07,1.209878193e-07,-1.209412324e-07,-2.152345725e-07,1,1,1,1
1.801,-3.226110274e-05,4.317683595e-05,4.293290968e-05,4.317605438e-05,4.293412533e-05,0,1.102025954e-39,8.59487179e-06,8.59487179e-06,1.219636849e-07,-1.219636873e-07,1.209878193e-07,-1.209412324e-07,-2.364913016e-07,1,1,1,1
1.811,-4.295624272e-08,4.31137545e-05,4.286941834e-05,4.311293283e-05,4.287059726e-05,0,1.102025954e-39,8.594975019e-06,8.594975019e-06,1.221686274e-07,-1.221686324e-07,1.21152952e-07,-1.211826234e-07,-2.514225185e-07,1,1,1,1
1.821,-1.076917074e-05,4.31137545e-05,4.286941834e-05,4.311293283e-05,4.287059726e-05,0,1.102025954e-39,8.594975019e-06,8.594975019e-06,1.221686274e-07,-1.221686324e-07,1.21152952e-07,-1.211826234e-07,-2.602138498e-07,1,1,1,1
1.831,-2.149087779e-05,4.31137545e-05,4.286941834e-05,4.311293283e-05,4.287059726e-05,0,1.102025954e-39,8.594975019e-06,8.594975019e-06,1.221686274e-07,-1.221686324e-07,1.21152952e-07,-1.211826234e-07,-2.630707613e-07,1,1,1,1
1.841,-3.220805192e-05,4.31137545e-05,4.286941834e-05,4.311293283e-05,4.287059726e-05,0,1.102025954e-39,8.594975019e-06,8.594975019e-06,1.221686274e-07,-1.221686324e-07,1.21152952e-07,-1.211826234e-07,-2.602227328e-07,1,1,1,1
1.851,-4.287504194e-08,4.304071674e-05,4.280027787e-05,4.303993109e-05,4.280146091e-05,0,2.572080723e-24,4.31808645e-08,4.31808645e-08,1.202199697e-07,-1.202199766e-07,1.192406424e-07,-1.192295416e-07,-2.519177873e-07,1,1,1,1
1.861,-1.075099056e-05,4.304071674e-05,4.280027787e-05,4.303993109e-05,4.280146091e-05,0,2.572080723e-24,4.31808645e-08,4.31808645e-08,1.202199697e-07,-1.202199766e-07,1.192406424e-07,-1.192295416e-07,-2.384170058e-07,1,1,1,1
1.871,-2.1454609e-05,4.304071674e-05,4.280027787e-05,4.303993109e-05,4.280146091e-05,0,2.572080723e-24,4.31808645e-08,4.31808645e-08,1.202199697e-07,-1.202199766e-07,1.192406424e-07,-1.192295416e-07,-2.199963528e-07,1,1,1,1
1.881,-3.215377948e-05,4.304071674e-05,4.280027787e-05,4.303993109e-05,4.280146091e-05,0,2.572080723e-24,4.31808645e-08,4.31808645e-08,1.202199697e-07,-1.202199766e-07,1.192406424e-07,-1.192295416e-07,-1.969483727e-07,1,1,1,1
1.891,-4.280625979e-08,4.296491998e-05,4.273183071e-05,4.296415755e-05,4.273297679e-05,1.870604162e-24,2.443476687e-24,6.614174108e-08,6.614174108e-08,1.165451534e-07,-1.165451618e-07,1.155893875e-07,-1.155913707e-07,-1.69577712e-07,1,1,1,1
1.901,-1.073329838e-05,4.296491998e-05,4.273183071e-05,4.296415755e-05,4.273297679e-05,1.870604162e-24,2.443476687e-24,6.614174108e-08,6.614174108e-08,1.165451534e-07,-1.165451618e-07,1.155893875e-07,-1.155913707e-07,-1.382014811e-07,1,1,1,1
1.911,-2.141959882e-05,4.296491998e-05,4.273183071e-05,4.296415755e-05,4.273297679e-05,1.870604162e-24,2.443476687e-24,6.614174108e-08,6.614174108e-08,1.165451534e-07,-1.165451618e-07,1.155893875e-07,-1.155913707e-07,-1.031564833e-07,1,1,1,1
1.921,-3.210170136e-05,4.296491998e-05,4.273183071e-05,4.296415755e-05,4.273297679e-05,1.870604162e-24,2.443476687e-24,6.614174108e-08,6.614174108e-08,1.165451534e-07,-1.165451618e-07,1.155893875e-07,-1.155913707e-07,-6.480400451e-08,1,1,1,1
1.931,-4.273715283e-08,4.289101604e-05,4.266823466e-05,4.289029635e-05,4.266933909e-05,1.777073954e-24,2.314872651e-24,5.205397478e-09,5.205397478e-09,1.113911828e-07,-1.11391192e-07,1.104784901e-07,-1.104787694e-07,-2.349070433e-08,1,1,1,1
1.941,-1.071707979e-05,4.289101604e-05,4.266823466e-05,4.289029635e-05,4.266933909e-05,1.777073954e-24,2.314872651e-24,5.205397478e-09,5.205397478e-09,1.113911828e-07,-1.11391192e-07,1.104784901e-07,-1.104787694e-07,2.043073751e-08,1,1,1,1
