#Name,"Time","follow_longi_velocity_estimate_error","follow_sideslip_angle_estimate_error","groundtruth_follow_longi_velocity","groundtruth_lead_longi_velocity","lead_longi_velocity_estimate_error","lead_sideslip_angle_estimate_error"
#Dataset,"C1","C1","C1","C1","C1","C1","C1"
#Unit,"s","m/s","rad","m/s","m/s","m/s","rad"
1.361,-3.687660014e-05,0,4.470871701e-06,4.470871688e-06,-2.288604763e-05,0
1.371,-4.411959337e-06,0,4.347217713e-06,4.347217699e-06,-4.396529098e-06,0
1.381,-1.504193682e-05,0,4.22466957e-06,4.224669554e-06,-4.273980954e-06,0
1.391,-2.566779776e-05,0,4.10232095e-06,4.102320933e-06,-2.249615447e-05,0
1.401,-3.628996908e-05,0,3.980111507e-06,3.980111489e-06,-2.231281019e-05,0
1.411,-3.924102771e-06,0,3.857171496e-06,3.857171478e-06,-3.897038357e-06,0
1.421,-1.454037678e-05,0,3.733174919e-06,3.7331749e-06,-3.797915285e-06,0
1.431,-2.515445419e-05,0,3.608094334e-06,3.608094315e-06,-2.94250732e-05,0
1.441,-3.5766794e-05,0,3.481461082e-06,3.481461062e-06,-2.933660446e-05,0
1.451,-3.423043487e-06,0,3.353304836e-06,3.353304816e-06,-3.399550328e-06,0
1.461,-1.403357637e-05,0,3.223675651e-06,3.22367563e-06,-3.347887005e-06,0
1.471,-2.464385608e-05,0,3.09244364e-06,3.092443619e-06,-2.784034779e-05,0
1.481,-3.525441359e-05,0,2.959845885e-06,2.959845864e-06,-2.770775004e-05,0
1.491,-2.894992849e-06,0,2.826033757e-06,2.826033736e-06,-2.92364317e-06,0
1.501,-1.350720988e-05,0,2.691129287e-06,2.691129267e-06,-2.73507018e-06,0
1.511,-2.412088839e-05,0,2.555474895e-06,2.555474875e-06,-2.086689026e-05,0
1.521,-3.473598916e-05,0,2.419247855e-06,2.419247835e-06,-2.073066322e-05,0
1.531,-2.353645019e-06,0,2.282716297e-06,2.282716278e-06,-2.328519632e-06,0
1.541,-1.297276151e-05,0,2.146275977e-06,2.146275958e-06,-2.192079313e-06,0
1.551,-2.359463216e-05,0,2.010237853e-06,2.010237835e-06,-2.03394344e-05,0
1.561,-3.421982215e-05,0,1.874844512e-06,1.874844495e-06,-2.020404106e-05,0
1.571,-1.810000159e-06,0,1.740422925e-06,1.740422909e-06,-1.780620492e-06,0
1.581,-1.244208048e-05,0,1.60735517e-06,1.607355155e-06,-1.67403646e-06,0
1.591,-2.307788514e-05,0,1.476116469e-06,1.476116455e-06,-2.635535262e-05,0
1.601,-3.371755018e-05,0,1.347187883e-06,1.34718787e-06,-2.617350874e-05,0
1.611,-1.289155899e-06,0,1.221008454e-06,1.221008443e-06,-1.284758157e-06,0
1.621,-1.193679139e-05,0,1.098000907e-06,1.098000897e-06,-1.185552056e-06,0
1.631,-2.258834805e-05,0,9.785677541e-07,9.78567745e-07,-2.473700261e-05,0
1.641,-3.324398757e-05,0,8.630912501e-07,8.630912423e-07,-2.459794376e-05,0
1.651,-8.168859536e-07,0,7.519520557e-07,7.519520491e-07,-8.06975676e-07,0
1.661,-1.148100173e-05,0,6.454831715e-07,6.454831661e-07,-6.895981505e-07,0
1.671,-2.214952434e-05,0,5.43914204e-07,5.439141999e-07,-2.428565955e-05,0
1.681,-3.282229634e-05,0,4.474833259e-07,4.474833232e-07,-2.418922867e-05,0
1.691,-4.172746511e-07,0,3.564497382e-07,3.564497368e-07,-4.751531808e-07,0
1.701,-1.109825126e-05,0,2.71069545e-07,2.71069545e-07,-3.256628625e-07,0
1.711,-2.178316736e-05,0,1.91573748e-07,1.915737494e-07,-1.640647053e-05,0
1.721,-3.247188967e-05,0,1.18147526e-07,1.181475288e-07,-1.633900644e-05,0
1.731,-1.069556417e-07,0,5.094259274e-08,5.094259699e-08,-9.183396525e-08,0
1.741,-1.08028366e-05,0,-9.912331634e-09,-9.91232615e-09,-3.09790421e-08,0
1.751,-2.150204558e-05,0,-6.42885898e-08,-6.428858355e-08,-2.366179393e-05,0
1.761,-3.220438487e-05,0,-1.120508372e-07,-1.120508307e-07,-2.359840749e-05,0
1.771,1.024399456e-07,0,-1.531167274e-07,-1.531167208e-07,1.111490653e-07,0
1.781,-1.060547034e-05,0,-1.874867951e-07,-1.874867886e-07,1.455191331e-07,0
1.791,-2.131581333e-05,0,-2.152345729e-07,-2.152345662e-07,-2.34739277e-05,0
1.801,-3.202835113e-05,0,-2.36491302e-07,-2.36491295e-07,-2.344503505e-05,0
1.811,2.059774393e-07,0,-2.51422519e-07,-2.602138424e-07,2.053797091e-07,0
1.821,-1.051023353e-05,0,-2.602138503e-07,-2.620564851e-07,2.193959204e-07,0
1.831,-2.122791431e-05,0,-2.630707618e-07,-2.630707534e-07,-2.230936963e-05,0
1.841,-3.194681484e-05,0,-2.602227334e-07,-2.602227244e-07,-2.231221766e-05,0
1.851,2.111279007e-07,0,-2.519177879e-07,-2.519177785e-07,2.035047787e-07,0
1.861,-1.050947066e-05,0,-2.384170064e-07,-2.384169966e-07,1.869548806e-07,0
1.871,-2.123054881e-05,0,-2.199963534e-07,-2.199963433e-07,-1.802962538e-05,0
1.881,-3.195186576e-05,0,-1.969483734e-07,-1.96948363e-07,-1.806061353e-05,0
1.891,1.325763495e-07,0,-1.695777126e-07,-1.695777021e-07,1.428776402e-07,0
1.901,-1.058851682e-05,0,-1.382014818e-07,-1.382014711e-07,1.061635578e-07,0
1.911,-2.130915774e-05,0,-1.03156484e-07,-1.031564733e-07,-2.130829334e-05,0
1.921,-3.202897879e-05,0,-6.48040052e-08,-6.48039945e-08,-2.13496037e-05,0
1.931,-1.076379402e-08,0,-2.349070501e-08,-2.349069441e-08,-1.607015874e-08,0
1.941,-1.072853463e-05,0,2.043073684e-08,2.043074728e-08,-6.424614636e-08,0
1.951,-2.144504877e-05,0,6.660481368e-08,6.66048239e-08,-2.35785256e-05,0
1.961,-3.216010481e-05,0,1.14650583e-07,1.14650593e-07,-2.364528851e-05,0
1.971,-1.968581134e-07,0,1.641934004e-07,1.6419341e-07,-2.090170324e-07,0
1.981,-1.090828288e-05,0,2.148806669e-07,2.148806762e-07,-2.545940886e-07,0
1.991,-2.161782193e-05,0,2.663626847e-07,2.663626936e-07,-2.270099626e-05,0
2.001,-3.521872589e-05,0,9.087136235e-06,9.087136244e-06,-3.152176981e-05,0
2.011,0.001096524348,0,0.0002310909879,0.0002310909916,-0.0002311357592,0
2.021,0.001257591346,0,0.000704377669,0.000704377669,-0.0007044224366,0
2.031,0.001110647616,0,0.001223889944,0.001223889942,0.0002713955293,0
2.041,0.001333028683,0,0.001631743154,0.001631743157,-0.0001364576853,0
2.051,0.01739399442,0,0.002289760107,0.00228976011,0.01352006424,0
2.061,0.01725174694,0,0.002878381905,0.002878381904,0.01293144244,0
2.071,0.01745447144,0,0.00338437299,0.003384372983,0.01387800895,0
2.081,0.01767502449,0,0.003946385876,0.00394638587,0.01334960638,0
2.091,0.01205277293,0,0.004540537795,0.004540537795,0.01470892018,0
2.101,0.01219452478,0,0.004784154345,0.004784154351,0.01446530362,0
2.111,0.01214516878,0,0.005103710407,0.005103710411,0.01527313327,0
2.121,0.01203450123,0,0.005628538837,0.005628538841,0.01490711463,0
2.131,-0.0129078129,0,0.006145542128,0.006145542133,-0.01839251299,0
2.141,-0.01303577832,0,0.006686782066,0.00668678207,-0.01871405261,0
2.151,-0.01316730139,0,0.007247128007,0.007247128011,-0.01777610945,0
2.161,-0.01330391523,0,0.007829536224,0.007829536229,-0.01869718404,0
2.171,-0.01354754221,0,0.008434337374,0.009063740326,-0.01507633379,0
2.181,-0.01368972129,0,0.009063740322,0.009723129696,-0.01570573673,0
2.191,-0.01383516291,0,0.009723129692,0.009723129696,-0.01532276669,0
2.201,-0.01398334814,0,0.01041688358,0.01041688358,-0.01593098037,0
2.211,-0.01173580507,0,0.01114968464,0.01114968465,-0.0131486501,0
2.221,-0.01188847185,0,0.01192651187,0.01192651188,-0.01351673288,0
2.231,-0.01204274037,0,0.01275264977,0.01275264977,-0.01379499989,0
2.241,-0.01219812414,0,0.01363364994,0.01363364995,-0.01467600007,0
2.251,-0.008903170902,0,0.01457536018,0.01457536018,0.02420862121,0
2.261,-0.009059400173,0,0.0155840793,0.0155840793,0.02289610002,0
2.271,-0.009215301144,0,0.01666650212,0.01666650212,0.0238448246,0
2.281,-0.009370154415,0,0.01782915919,0.01782915919,0.02281682942,0
2.291,-0.04599224889,0,0.01907865719,0.01907865719,0.03204481254,0
2.301,-0.0461436473,0,0.02042215952,0.02042215952,0.03019064121,0
2.311,-0.04629256807,0,0.02186722726,0.02186722726,0.0310556467,0
2.321,-0.04643831842,0,0.0234214051,0.02342140511,0.02950146886,0
2.331,-0.04629309554,0,0.0250920664,0.02509206641,0.04234873094,0
2.341,-0.0464310476,0,0.0268869514,0.02688695141,0.04055384594,0
2.351,-0.04656441087,0,0.02881411364,0.02881411364,0.04266002573,0
2.361,-0.04669258193,0,0.03088146131,0.03088146131,0.03998538387,0
2.371,-0.04655557195,0,0.03309715348,0.03309715348,-0.05038883221,0
2.381,-0.04667225016,0,0.03546929254,0.03546929255,-0.05203625529,0
2.391,-0.04676678656,0,0.03796756175,0.03796756175,-0.05082529339,0
2.401,-0.04676220277,0,0.04033256735,0.04033256735,-0.05319029899,0
2.411,-0.0181909522,0,0.04289376366,0.04289376367,0.03421665336,0
2.421,-0.01823065997,0,0.04562367643,0.04562367644,0.0317950913,0
2.431,-0.01824103899,0,0.04855513959,0.04855513959,0.03388489593,0
2.441,-0.01799027865,0,0.05171383601,0.05171383602,0.03079059901,0
2.451,-0.07423935176,0,0.05506500616,0.05506500616,-0.07851744861,0
2.461,-0.07421594478,0,0.05864021943,0.05864021943,-0.08341386873,0
2.471,-0.07393427227,0,0.06246563618,0.06246563619,-0.08257287403,0
2.481,-0.07383767991,0,0.06635032586,0.06635032587,-0.08414881022,0
2.491,-0.06447385751,0,0.0699592214,0.0699592214,-0.07997645162,0
2.501,-0.06440246525,0,0.07383082596,0.07383082597,-0.08345048785,0
2.511,-0.06428721082,0,0.07796317086,0.07796317086,-0.07898665293,0
2.521,-0.0641527496,0,0.0823527081,0.0823527081,-0.08464228177,0
2.531,-0.0279677901,0,0.08692609766,0.08692609766,-0.03688429619,0
2.541,-0.02781382117,0,0.09169366002,0.09169366002,-0.04165185855,0
2.551,-0.02766345537,0,0.09671500291,0.09671500291,-0.03754750351,0
2.561,-0.02750539202,0,0.1020189671,0.1020189671,-0.04285146768,0
2.571,-0.02694264269,0,0.1076119916,0.1076119916,-0.0354395315,0
2.581,-0.02676275766,0,0.1134965796,0.1134965796,-0.0413241195,0
2.591,-0.02657311875,0,0.119676978,0.119676978,-0.03369090613,0
2.601,-0.02637401143,0,0.1261576785,0.1261576785,-0.0395098919,0
2.611,-0.02634522192,0,0.132942699,0.132942699,-0.03387392516,0
2.621,-0.02612688822,0,0.1400354355,0.1400354355,-0.04299427353,0
2.631,-0.02589988133,0,0.1474385132,0.1474385132,-0.03533494809,0
2.641,-0.02566442641,0,0.1551543455,0.1551543455,-0.0437360942,0
2.651,-0.0255854908,0,0.1631844418,0.1631844418,-0.03934705794,0
2.661,-0.02533329972,0,0.1715288505,0.1715288505,-0.04599742166,0
2.671,-0.0250733987,0,0.1801863401,0.1801863401,-0.03869874679,0
2.681,-0.02480610497,0,0.1891536826,0.1891536826,-0.04766608935,0
2.691,-0.02474026169,0,0.1984266936,0.1984266936,-0.03789776864,0
2.701,-0.02446269917,0,0.208003944,0.208003944,-0.04553527382,0
2.711,-0.02418113606,0,0.2178843753,0.2178843753,-0.03493493836,0
2.721,-0.02389605829,0,0.2280654535,0.2280654535,-0.04807286338,0
2.731,-0.02390295411,0,0.2385436125,0.2385436125,-0.04184192687,0
2.741,-0.02361518396,0,0.2493185018,0.2493185017,-0.05043771281,0
2.751,-0.02332492097,0,0.2603922288,0.2603922288,-0.03859362317,0
2.761,-0.02303065653,0,0.2717541877,0.2717541877,-0.05219373917,0
2.771,-0.0232225843,0,0.2833960939,0.2833960939,-0.04306736682,0
2.781,-0.02292688218,0,0.2953121965,0.2953121965,-0.04899154341,0
2.791,-0.02263139818,0,0.3074961156,0.3074961155,-0.03677379915,0
2.801,-0.02233670158,0,0.3199405728,0.3199405727,-0.0492182563,0
2.811,-0.02285882007,0,0.3326377741,0.332637774,-0.03806976794,0
2.821,-0.02256739779,0,0.3455794736,0.3455794734,-0.05484669535,0
2.831,-0.0222780869,0,0.3587568835,0.3587568833,-0.04585720701,0
2.841,-0.02199117953,0,0.3721604267,0.3721604264,-0.05521653585,0
2.851,-0.02269862478,0,0.3857793391,0.3857793388,-0.04441769772,0
2.861,-0.02241718598,0,0.3996007512,0.3996007508,-0.05823910976,0
2.871,-0.02213688789,0,0.4136050728,0.4136050723,-0.04283472125,0
2.881,-0.02185914671,0,0.4277680451,0.4277680445,-0.055574819,0
2.891,-0.02272337657,0,0.442071689,0.4420716883,-0.0412673578,0
2.901,-0.02245733099,0,0.4565005005,0.4565004998,-0.04991068378,0
2.911,-0.02219753894,0,0.4710370714,0.4710370706,-0.04242975814,0
2.921,-0.0219440567,0,0.4856615219,0.4856615209,-0.05851216796,0
2.931,-0.02297976013,0,0.5003521393,0.5003521383,-0.04924414453,0
2.941,-0.02273979921,0,0.5150848232,0.5150848222,-0.05955462683,0
2.951,-0.02249452257,0,0.5298028078,0.5298028069,-0.04432918317,0
2.961,-0.02224929065,0.000212980749,0.5444187457,0.5444187447,-0.05458373804,0
2.971,-0.02221272504,0.0001451487082,0.5588769515,0.5588769287,-0.04291587006,0
2.981,-0.02202351631,0.0001349347834,0.5732043812,0.573204177,-0.0601328322,0
2.991,-0.02187285737,9.749072627e-05,0.5874906254,0.5874903762,-0.0465928529,0.0002059458644
3.001,-0.02173802749,9.60872074e-05,0.6017731168,0.6017728598,-0.05944697766,0.0002059458644
3.011,-0.02232298116,0.0001051614715,0.6160575379,0.6160572792,-0.04498814151,0.0001010346527
3.021,-0.02220439791,0.00011141213,0.6303441748,0.6303439153,-0.05784602762,0.0001010346527
3.031,-0.02209033593,0.0001126536669,0.6446325146,0.6446322545,-0.04619023501,0.0001257624582
3.041,-0.02197869207,0.0001115440386,0.6589219618,0.6589217011,-0.05333485661,0.0001257624582
3.051,-0.02315971233,0.0001096174278,0.6732119412,0.6732116799,-0.04283861935,0.0001284777181
