#Name,"Time","camera_rel_pose_dphi","camera_rel_pose_dx","camera_rel_pose_dy","fusion_rel_pose_dphi","fusion_rel_pose_dx","fusion_rel_pose_dy","groundtruth_rel_pose_dphi","groundtruth_rel_pose_dx","groundtruth_rel_pose_dy","lidar_rel_pose_dphi","lidar_rel_pose_dx","lidar_rel_pose_dy"
#Dataset,"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
#Unit,"s","rad","m","m","rad","m","m","rad","m","m","rad","m","m"
0.951,-0.001819930342,3.128728332,0.005598101969,-6.858946978e-05,3.155427978,0.003555788676,1.96687111e-12,3.11,1.291905587e-06,-0.009054338921,3.172999031,0.006234954752
0.961,-0.001819930342,3.128728332,0.005598101969,-6.859352375e-05,3.155428438,0.003555848555,1.964650664e-12,3.11,1.323575657e-06,-0.009054338921,3.172999031,0.006234954752
0.971,-0.001819930342,3.128728332,0.005598101969,-0.00038303337,3.155424311,0.003712558148,1.962208174e-12,3.11,1.351342414e-06,-0.009042470802,3.172990924,0.006232427383
0.981,-0.001819930342,3.128728332,0.005598101969,-0.0003830870006,3.155424655,0.0037129219,1.959765683e-12,3.11,1.375414493e-06,-0.009042470802,3.172990924,0.006232427383
0.991,-0.001819930342,3.128728332,0.005598101969,-0.0003830202389,3.155425053,0.003712536113,1.957101148e-12,3.11,1.395840471e-06,-0.009042470802,3.172990924,0.006232427383
1.001,-0.001819930342,3.128728332,0.005598101969,-0.0003830333034,3.155425368,0.003712637702,1.954436613e-12,3.11,1.409569961e-06,-0.009042470802,3.172990924,0.006232427383
1.011,-0.001819930342,3.128728332,0.005598101969,-0.0003830162135,3.155425746,0.003712544432,1.951994122e-12,3.11,1.427041131e-06,-0.009042470802,3.172990924,0.006232427383
1.021,-0.001819930342,3.128728332,0.005598101969,-0.0003830194098,3.155425784,0.003712582911,1.949107542e-12,3.11,1.439478168e-06,-0.009042470802,3.172990924,0.006232427383
1.031,-0.001819930342,3.128728332,0.005598101969,-0.0006626580904,3.155421655,0.003849073246,1.946220962e-12,3.11,1.447174612e-06,-0.009057552445,3.173000811,0.006235804989
1.041,-0.001819930342,3.128728332,0.005598101969,-0.0006627081153,3.15542189,0.003849396394,1.942890293e-12,3.11,1.456031769e-06,-0.009057552445,3.173000811,0.006235804989
1.051,-0.001819930342,3.128728332,0.005598101969,-0.000662645085,3.155422474,0.003849016651,1.939337579e-12,3.11,1.459001469e-06,-0.009057552445,3.173000811,0.006235804989
1.061,-0.001819930342,3.128728332,0.005598101969,-0.0006626572298,3.155422888,0.003849094219,1.936451e-12,3.11,1.461017047e-06,-0.009057552445,3.173000811,0.006235804989
1.071,-0.001819930342,3.128728332,0.005598101969,-0.0006626407169,3.155423179,0.003848993124,1.93312033e-12,3.11,1.462127677e-06,-0.009057552445,3.173000811,0.006235804989
1.081,-0.001819930342,3.128728332,0.005598101969,-0.0006626436917,3.155423595,0.003849011255,1.929567617e-12,3.11,1.459347399e-06,-0.009057552445,3.173000811,0.006235804989
